Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Mowu, Loyal Companion","Mowu, Loyal Companion","War of the spark 1/31/23","War of the Spark","WAR","167","$0.25","$0.50","","2x","","","","U","Legendary Creature — Dog","4","{3}{G}","Green","""• Because Mowu’s replacement effect affects only Mowu, it will apply if Mowu somehow enters the battlefield with one or more +1/+1 counters on it and give Mowu an additional +1/+1 counter.""","461094","""Vigilance, trample
If one or more +1/+1 counters would be put on Mowu, Loyal Companion, that many plus one +1/+1 counters are put on it instead.""","3","3","0","USD","f41a191c-c42e-42ec-89bd-cc1bc215ffbc","187226","3990304","","Kimonas Theodossiou","war"
"Paradise Druid","Paradise Druid","War of the spark 1/31/23","War of the Spark","WAR","171","$0.38","$0.38","","1x","","","","U","Creature — Elf Druid","2","{1}{G}","Green","""""","461098","""Paradise Druid has hexproof as long as it's untapped. (It can't be the target of spells or abilities your opponents control.)
{T}: Add one mana of any color.""","2","1","0","USD","6ed8d9e7-cdad-450d-8329-fa653d387a63","187182","3989922","","Nils Hamm","war"
"Price of Betrayal","Price of Betrayal","War of the spark 1/31/23","War of the Spark","WAR","102","$0.25","$0.50","","2x","","","","U","Sorcery","1","{B}","Black","""• Price of Betrayal has only one target. You may remove different kinds of counters from that one target, and you may also remove multiples of the same kind of counter from that one target.
• Players don’t normally have counters, but some cards in other sets say that a player “gets” a counter of a certain kind. Notably, emblems aren’t counters.""","461029","""Remove up to five counters from target artifact, creature, planeswalker, or opponent.""","0","0","0","USD","fd68e918-5089-46c9-8836-b05a3da3c7a3","188865","4006682","","Ryan Yee","war"
"Rally of Wings","Rally of Wings","War of the spark 1/31/23","War of the Spark","WAR","27","$0.25","$0.50","","2x","","","","U","Instant","2","{1}{W}","White","""• Rally of Wings affects only creatures you control at the time it resolves. Creatures that gain flying later in the turn or that you begin to control later in the turn won’t get +2/+2.""","460954","""Untap all creatures you control. Creatures you control with flying get +2/+2 until end of turn.""","0","0","0","USD","f043642d-35fe-4ea9-a1d3-78ddfdddeaf4","188359","4001825","","Magali Villeneuve","war"
"Rescuer Sphinx","Rescuer Sphinx","War of the spark 1/31/23","War of the Spark","WAR","65","$0.21","$0.42","","2x","","","","U","Creature — Sphinx","4","{2}{U}{U}","Blue","""• You choose whether to return a nonland permanent and which one to return for Rescuer Sphinx’s ability while it’s entering the battlefield. No player may take actions between the time you choose which permanent to return and the time Rescuer Sphinx is on the battlefield with a +1/+1 counter.
• If the returned permanent had an ability that would otherwise have triggered when Rescuer Sphinx enters the battlefield (such as that of Kronch Wrangler), that ability won’t trigger.
• If Rescuer Sphinx somehow enters the battlefield at the same time as another permanent, you can’t return that permanent. You may choose only permanents that are already on the battlefield.""","460992","""Flying
As Rescuer Sphinx enters the battlefield, you may return a nonland permanent you control to its owner's hand. If you do, Rescuer Sphinx enters the battlefield with a +1/+1 counter on it.""","3","2","0","USD","00ba9fa2-bfd2-4dc7-b96d-d22a8886a6ae","188170","3997877","","Jesper Ejsing","war"
"Storm the Citadel","Storm the Citadel","War of the spark 1/31/23","War of the Spark","WAR","178","$0.20","$0.20","","1x","","","","U","Sorcery","5","{4}{G}","Green","""• Storm the Citadel affects only creatures you control at the time it resolves. Creatures you begin to control later in the turn won’t get +2/+2 or gain the triggered ability.
• If a creature is attacking a planeswalker, the controller of the planeswalker is the defending player.""","461105","""Until end of turn, creatures you control get +2/+2 and gain ""Whenever this creature deals combat damage to a player or planeswalker, destroy target artifact or enchantment defending player controls.""""","0","0","0","USD","04b3b12e-bef7-409e-86b3-9e90640e598c","188653","4005515","","Grzegorz Rutkowski","war"
"Sunblade Angel","Sunblade Angel","War of the spark 1/31/23","War of the Spark","WAR","31","$0.25","$0.25","","1x","","","","U","Creature — Angel","6","{5}{W}","White","""""","460958","""Flying, first strike, vigilance, lifelink""","3","3","0","USD","9211c0e1-b314-495f-9c43-9a0e95c9efb9","188311","3999154","","Johannes Voss","war"
"Teyo, the Shieldmage","Teyo, the Shieldmage","War of the spark 1/31/23","War of the Spark","WAR","32","$0.35","$0.35","","1x","","","","U","Legendary Planeswalker — Teyo","3","{2}{W}","White","""""","460959","""You have hexproof. (You can't be the target of spells or abilities your opponents control.)
−2: Create a 0/3 white Wall creature token with defender.""","0","0","5","USD","a974571c-d8d5-4860-9077-2023e5f32a24","187207","3990152","","Magali Villeneuve","war"
"Teyo, the Shieldmage","Teyo, the Shieldmage","War of the spark 1/31/23","War of the Spark","WAR","32","$0.89","$0.89","Foil","1x","","","","U","Legendary Planeswalker — Teyo","3","{2}{W}","White","""""","460959","""You have hexproof. (You can't be the target of spells or abilities your opponents control.)
−2: Create a 0/3 white Wall creature token with defender.""","0","0","5","USD","a974571c-d8d5-4860-9077-2023e5f32a24","187207","3990157","","Magali Villeneuve","war"
"The Wanderer","The Wanderer","War of the spark 1/31/23","War of the Spark","WAR","37","$0.49","$0.49","","1x","","","","U","Legendary Planeswalker","4","{3}{W}","White","""• If The Wanderer would be dealt lethal damage at the same time as you and/or other permanents you control would be dealt noncombat damage, the damage that would be dealt to you and your other permanents is prevented.""","460964","""Prevent all noncombat damage that would be dealt to you and other permanents you control.
−2: Exile target creature with power 4 or greater.""","0","0","5","USD","d0f0e463-9eed-4348-af7c-fde5f0d8188c","187200","3990077","","Wesley Burt","war"
"Tibalt's Rager","Tibalt's Rager","War of the spark 1/31/23","War of the Spark","WAR","147","$0.20","$0.20","","1x","","","","U","Creature — Devil","2","{1}{R}","Red","""""","461074","""When Tibalt's Rager dies, it deals 1 damage to any target.
{1}{R}: Tibalt's Rager gets +2/+0 until end of turn.""","1","2","0","USD","2985520d-dfce-414e-a4ac-61695be67406","187116","3989456","","Yongjae Choi","war"
"Tibalt, Rakish Instigator","Tibalt, Rakish Instigator","War of the spark 1/31/23","The List","PLIST","324","$0.45","$0.90","","2x","","","","U","Legendary Planeswalker — Tibalt","3","{2}{R}","Red","""• If an effect says to set an opponent’s life total to a number that’s higher than their current life total while Tibalt is on the battlefield, the player’s life total doesn’t change.
• Spells and abilities that cause opponents to gain life still resolve while Tibalt is on the battlefield. No opponent will gain life, but any other effects of that spell or ability will happen.""","0","""Your opponents can't gain life.
−2: Create a 1/1 red Devil creature token with ""When this creature dies, it deals 1 damage to any target.""""","0","0","5","USD","1f20a82f-512e-47e7-9813-842cd5db1898","229345","4694653","","Chase Stone","plist"
"Ugin's Conjurant","Ugin's Conjurant","War of the spark 1/31/23","War of the Spark","WAR","3","$0.25","$0.50","","2x","","","","U","Creature — Spirit Monk","0","{X}","","""• To cast Ugin’s Conjurant, first choose the value for X you’d like, then apply any cost increases, then any cost reductions. The number of counters it enters with may be different than the amount of mana you pay if an effect (such as that of Ugin, the Ineffable) causes that you pay an amount of mana other than {X}.
• If Ugin’s Conjurant would be dealt more damage than it has counters, you remove all of the +1/+1 counters it has on it and prevent all of that damage. If another effect is raising its toughness, it will survive until the next time it’s dealt lethal damage.""","460930","""Ugin's Conjurant enters the battlefield with X +1/+1 counters on it.
If damage would be dealt to Ugin's Conjurant while it has a +1/+1 counter on it, prevent that damage and remove that many +1/+1 counters from Ugin's Conjurant.""","0","0","0","USD","9957ecca-5ea0-446f-bfd3-46c2aaa42f08","188864","4006672","","Ryan Yee","war"
"Vizier of the Scorpion","Vizier of the Scorpion","War of the spark 1/31/23","War of the Spark","WAR","111","$0.30","$0.90","","3x","","","","U","Creature — Zombie Wizard","3","{2}{B}","Black","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.
• Some cards that cause you to amass also provide bonuses to “Zombie tokens.” These affect any token that happens to be a Zombie, not just a Zombie Army you’ve amassed.""","461038","""When Vizier of the Scorpion enters the battlefield, amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)
Zombie tokens you control have deathtouch.""","1","1","0","USD","2444c7dc-7aa1-4476-8660-19d26607306d","188358","4001815","","Zack Stella","war"
"Ahn-Crop Invader","Ahn-Crop Invader","War of the spark 1/31/23","War of the Spark","WAR","113","$0.15","$0.75","","5x","","","","C","Creature — Zombie Minotaur Warrior","3","{2}{R}","Red","""""","461040","""As long as it's your turn, Ahn-Crop Invader has first strike.
{1}, Sacrifice another creature: Ahn-Crop Invader gets +2/+0 until end of turn.""","2","2","0","USD","2dea2466-5c7f-40ce-b749-100ae89d2c90","187223","3990274","","Tomasz Jedruszek","war"
"Aid the Fallen","Aid the Fallen","War of the spark 1/31/23","War of the Spark","WAR","76","$0.20","$0.80","","4x","","","","C","Sorcery","2","{1}{B}","Black","""""","461003","""Choose one or both —
• Return target creature card from your graveyard to your hand.
• Return target planeswalker card from your graveyard to your hand.""","0","0","0","USD","5f8bc010-f1af-42a2-9009-2039cf3d8f0a","188304","3999084","","Sara Winters","war"
"Arboreal Grazer","Arboreal Grazer","War of the spark 1/31/23","War of the Spark","WAR","149","$0.37","$1.11","","3x","","","","C","Creature — Beast","1","{G}","Green","""• Arboreal Grazer’s effect doesn’t count as playing a land. It can put a land card onto the battlefield even if you’ve already played your land for the turn.""","461076","""Reach
When Arboreal Grazer enters the battlefield, you may put a land card from your hand onto the battlefield tapped.""","0","3","0","USD","c4a5f86f-44a8-4735-909a-770586d33a15","188872","4006752","","Jason Rainville","war"
"Arlinn's Wolf","Arlinn's Wolf","War of the spark 1/31/23","War of the Spark","WAR","151","$0.15","$0.75","","5x","","","","C","Creature — Wolf","3","{2}{G}","Green","""• Once a creature with power 3 or greater has blocked this creature, changing the power of the blocking creature won’t cause this creature to become unblocked.""","461078","""Arlinn's Wolf can't be blocked by creatures with power 2 or less.""","3","2","0","USD","747223a5-c669-4d0e-a062-265eb47710cd","187142","3989716","","Kimonas Theodossiou","war"
"Ashiok's Skulker","Ashiok's Skulker","War of the spark 1/31/23","War of the Spark","WAR","40","$0.15","$0.45","","3x","","","","C","Creature — Nightmare","5","{4}{U}","Blue","""• Once this creature has been blocked, activating its ability won’t change or undo that block.""","460967","""{3}{U}: Ashiok's Skulker can't be blocked this turn.""","3","5","0","USD","7dd5b0a1-104d-4e0f-82de-65487fbf01ff","188628","4005353","","Livia Prima","war"
"Aven Eternal","Aven Eternal","War of the spark 1/31/23","War of the Spark","WAR","42","$0.20","$1.00","","5x","","","","C","Creature — Zombie Bird Warrior","3","{2}{U}","Blue","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","460969","""Flying
When Aven Eternal enters the battlefield, amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","2","2","0","USD","fe479484-a827-4d3c-8e35-e905e4f6664a","188897","4006934","","Johan Grenier","war"
"Band Together","Band Together","War of the spark 1/31/23","War of the Spark","WAR","153","$0.15","$0.75","","5x","","","","C","Instant","3","{2}{G}","Green","""• If one of the two target creatures you control is an illegal target as Band Together resolves, the other will still deal damage equal to its power.
• If the last target creature is an illegal target as Band Together resolves, or if both of the first targets are illegal targets, no creature deals or is dealt damage.""","461080","""Up to two target creatures you control each deal damage equal to their power to another target creature.""","0","0","0","USD","4d1d8aa1-d742-477c-819a-0113912d5011","188218","3998077","","Josh Hass","war"
"Banehound","Banehound","War of the spark 1/31/23","War of the Spark","WAR","77","$0.20","$1.00","","5x","","","","C","Creature — Nightmare Dog","1","{B}","Black","""""","461004","""Lifelink, haste""","1","1","0","USD","b9e03567-c95a-40b8-a75a-971076093f57","188120","3997727","","YW Tang","war"
"Battlefield Promotion","Battlefield Promotion","War of the spark 1/31/23","War of the Spark","WAR","5","$0.15","$0.60","","4x","","","","C","Instant","2","{1}{W}","White","""• If the target creature is an illegal target by the time Battlefield Promotion tries to resolve, the spell doesn’t resolve. You don’t gain 2 life.""","460932","""Put a +1/+1 counter on target creature. That creature gains first strike until end of turn. You gain 2 life.""","0","0","0","USD","89f8e970-b90c-4829-8970-0a3364027bbb","188868","4006712","","Scott Murphy","war"
"Blindblast","Blindblast","War of the spark 1/31/23","War of the Spark","WAR","114","$0.15","$0.60","","4x","","","","C","Instant","3","{2}{R}","Red","""• Casting Blindblast after a creature has blocked won’t remove the blocking creature from combat unless the damage Blindblast deals causes that creature to die. It won’t cause the creature it blocked to become unblocked even if the blocking creature does die.
• If the target creature is an illegal target by the time Blindblast tries to resolve, the spell doesn’t resolve. You won’t draw a card.""","461041","""Blindblast deals 1 damage to target creature. That creature can't block this turn.
Draw a card.""","0","0","0","USD","1d49637b-2255-4f16-8f24-140145966bfa","188300","3999063","","Sidharth Chaturvedi","war"
"Bloom Hulk","Bloom Hulk","War of the spark 1/31/23","War of the Spark","WAR","154","$0.20","$1.20","","6x","","","","C","Creature — Plant Elemental","4","{3}{G}","Green","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.""","461081","""When Bloom Hulk enters the battlefield, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","4","4","0","USD","fd1c9129-254d-4d1d-9d95-112292bd6bcc","188215","3998047","","Even Amundsen","war"
"Bulwark Giant","Bulwark Giant","War of the spark 1/31/23","War of the Spark","WAR","7","$0.15","$0.60","","4x","","","","C","Creature — Giant Soldier","6","{5}{W}","White","""""","460934","""When Bulwark Giant enters the battlefield, you gain 5 life.""","3","6","0","USD","11510817-edb3-40d4-bd27-6161fedadd11","188118","3997707","","Victor Adame Minguez","war"
"Burning Prophet","Burning Prophet","War of the spark 1/31/23","War of the Spark","WAR","117","$0.24","$0.72","","3x","","","","C","Creature — Human Wizard","2","{1}{R}","Red","""• Burning Prophet’s ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered.""","461044","""Whenever you cast a noncreature spell, Burning Prophet gets +1/+0 until end of turn, then scry 1.""","1","3","0","USD","01c5b095-13c9-4673-bf0c-553de455e521","187202","3990097","","Mathias Kollros","war"
"Callous Dismissal","Callous Dismissal","War of the spark 1/31/23","War of the Spark","WAR","44","$0.20","$1.20","","6x","","","","C","Sorcery","2","{1}{U}","Blue","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.
• Some spells that amass may require targets. If each target chosen is an illegal target as that spell tries to resolve, it doesn’t resolve. You won’t amass.""","460971","""Return target nonland permanent to its owner's hand.
Amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","66cef326-339c-49e5-9905-21a1603a46ae","188899","4006949","","Mathias Kollros","war"
"Centaur Nurturer","Centaur Nurturer","War of the spark 1/31/23","War of the Spark","WAR","156","$0.15","$0.45","","3x","","","","C","Creature — Centaur Druid","4","{3}{G}","Green","""""","461083","""When Centaur Nurturer enters the battlefield, you gain 3 life.
{T}: Add one mana of any color.""","2","4","0","USD","bf020acb-e0c6-43b4-8324-0f2ec68b73d6","188605","4005193","","Even Amundsen","war"
"Chainwhip Cyclops","Chainwhip Cyclops","War of the spark 1/31/23","War of the Spark","WAR","118","$0.15","$0.60","","4x","","","","C","Creature — Cyclops Warrior","5","{4}{R}","Red","""• Activating Chainwhip Cyclops’s ability after a creature has blocked won’t remove the blocking creature from combat or cause the creature it blocked to become unblocked.""","461045","""{3}{R}: Target creature can't block this turn.""","4","4","0","USD","d2f18df2-5910-4c5d-8b04-6fe5d04e8150","188392","4003940","","Johann Bodin","war"
"Chandra's Pyrohelix","Chandra's Pyrohelix","War of the spark 1/31/23","War of the Spark","WAR","120","$0.15","$0.30","","2x","","","","C","Instant","2","{1}{R}","Red","""• You divide the damage as you cast Chandra's Pyrohelix, not as it resolves. Each target must be assigned at least 1 damage. In other words, as you cast Chandra's Pyrohelix, you choose whether to have it deal 2 damage to a single target, or deal 1 damage to each of two targets.
• If Chandra's Pyrohelix targets two creatures and one becomes an illegal target, the remaining target is dealt 1 damage, not 2.""","461047","""Chandra's Pyrohelix deals 2 damage divided as you choose among one or two targets.""","0","0","0","USD","1c482f51-9222-4e9e-a9fd-bb14a0afe156","188349","4001375","","Aleksi Briclot","war"
"Charity Extractor","Charity Extractor","War of the spark 1/31/23","War of the Spark","WAR","81","$0.15","$0.60","","4x","","","","C","Creature — Human Knight","4","{3}{B}","Black","""""","461008","""Lifelink""","1","5","0","USD","3594f726-cdbb-4b7d-bcfe-17d5f8cd5228","188850","4006532","","Matt Stewart","war"
"Charmed Stray","Charmed Stray","War of the spark 1/31/23","War of the Spark","WAR","8","$0.20","$1.00","","5x","","","","C","Creature — Cat","1","{W}","White","""""","460935","""Lifelink
When Charmed Stray enters the battlefield, put a +1/+1 counter on each other creature you control named Charmed Stray.""","1","1","0","USD","357513b9-0505-4b67-9a29-36a705a175b1","188870","4006732","","Chris Rahn","war"
"Contentious Plan","Contentious Plan","War of the spark 1/31/23","War of the Spark","WAR","46","$0.50","$1.50","","3x","","","","C","Sorcery","2","{1}{U}","Blue","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.""","460973","""Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)
Draw a card.""","0","0","0","USD","8e30deb6-9e1f-4545-ae30-c30ba6c7b3a0","188606","4005208","","Eric Deschamps","war"
"Courage in Crisis","Courage in Crisis","War of the spark 1/31/23","War of the Spark","WAR","158","$0.25","$0.75","","3x","","","","C","Sorcery","3","{2}{G}","Green","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.""","461085","""Put a +1/+1 counter on target creature, then proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","0","0","0","USD","67a22083-9ef9-4ff7-8502-3a77e69299df","188219","3998087","","Micah Epstein","war"
"Crush Dissent","Crush Dissent","War of the spark 1/31/23","War of the Spark","WAR","47","$0.18","$0.90","","5x","","","","C","Instant","4","{3}{U}","Blue","""• You amass 2 even if the controller of the spell pays {2}.
• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.
• Some spells that amass may require targets. If each target chosen is an illegal target as that spell tries to resolve, it doesn’t resolve. You won’t amass.""","460974","""Counter target spell unless its controller pays {2}.
Amass Zombies 2. (Put two +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","94c70f23-0ca9-425e-a53a-6c09921c0075","187176","3989885","","Mike Bierek","war"
"Davriel's Shadowfugue","Davriel's Shadowfugue","War of the spark 1/31/23","War of the Spark","WAR","84","$0.14","$0.28","","2x","","","","C","Sorcery","4","{3}{B}","Black","""• The target player loses 2 life even if they can discard only one or zero cards.""","461011","""Target player discards two cards and loses 2 life.""","0","0","0","USD","09c8fe63-37a7-478d-b9ba-33a0f6519cf1","187212","3990212","","Daarken","war"
"Defiant Strike","Defiant Strike","War of the spark 1/31/23","War of the Spark","WAR","9","$0.20","$1.00","","5x","","","","C","Instant","1","{W}","White","""• If the target creature is an illegal target by the time Defiant Strike tries to resolve, the spell won't resolve. You won't draw a card.""","460936","""Target creature gets +1/+0 until end of turn.
Draw a card.""","0","0","0","USD","dc183a40-7e15-40b1-9faa-b243401b3d10","188220","3998097","","Gabor Szikszai","war"
"Demolish","Demolish","War of the spark 1/31/23","War of the Spark","WAR","123","$0.15","$0.60","","4x","","","","C","Sorcery","4","{3}{R}","Red","""""","461050","""Destroy target artifact or land.""","0","0","0","USD","b00211dd-6dd7-40d9-80f3-f909f6d112db","188314","3999184","","Adam Paquette","war"
"Divine Arrow","Divine Arrow","War of the spark 1/31/23","War of the Spark","WAR","10","$0.15","$0.45","","3x","","","","C","Instant","2","{1}{W}","White","""""","460937","""Divine Arrow deals 4 damage to target attacking or blocking creature.""","0","0","0","USD","73cbb58a-1b00-4883-9b45-da7ded7317e3","188855","4006582","","Kieran Yanner","war"
"Duskmantle Operative","Duskmantle Operative","War of the spark 1/31/23","War of the Spark","WAR","88","$0.15","$0.75","","5x","","","","C","Creature — Human Rogue","2","{1}{B}","Black","""• Once a creature with power 3 or less has blocked this creature, changing the power of the blocking creature won’t cause this creature to become unblocked.""","461015","""Duskmantle Operative can't be blocked by creatures with power 4 or greater.""","2","2","0","USD","16eb5a6b-5e69-497c-a0c9-4165ad0f5d0b","188857","4006602","","Anna Steinbauer","war"
"Enforcer Griffin","Enforcer Griffin","War of the spark 1/31/23","War of the Spark","WAR","11","$0.15","$0.45","","3x","","","","C","Creature — Griffin","5","{4}{W}","White","""""","460938","""Flying""","3","4","0","USD","e4d6d488-01df-4d61-92ff-9881838b4018","188871","4006742","","Johan Grenier","war"
"Erratic Visionary","Erratic Visionary","War of the spark 1/31/23","War of the Spark","WAR","48","$0.15","$0.45","","3x","","","","C","Creature — Human Wizard","2","{1}{U}","Blue","""• You can’t do anything in between drawing a card and discarding a card, including casting the card you drew.""","460975","""{1}{U}, {T}: Draw a card, then discard a card.""","1","3","0","USD","03188bc3-0ef1-40cd-9c3c-4bb4d806fb92","187195","3990027","","Randy Vargas","war"
"Forced Landing","Forced Landing","War of the spark 1/31/23","War of the Spark","WAR","161","$0.15","$0.60","","4x","","","","C","Instant","2","{1}{G}","Green","""""","461088","""Put target creature with flying on the bottom of its owner's library.""","0","0","0","USD","5cb319a7-564c-4748-82cf-c26ab110c32c","188315","3999194","","Svetlin Velinov","war"
"Forest","Forest","War of the spark 1/31/23","War of the Spark","WAR","262","$0.20","$0.40","","2x","","","","C","Basic Land — Forest","0","","Land","""""","461189","""({T}: Add {G}.)""","0","0","0","USD","a9d61651-349e-40d0-a7c4-c9561e190405","188364","4001875","","Jonas De Ro","war"
"Forest","Forest","War of the spark 1/31/23","War of the Spark","WAR","263","$0.20","$0.40","","2x","","","","C","Basic Land — Forest","0","","Land","""""","461190","""({T}: Add {G}.)""","0","0","0","USD","74ef8358-9812-4d40-9532-d667513d7701","188306","3999104","","Titus Lunter","war"
"Forest","Forest","War of the spark 1/31/23","War of the Spark","WAR","264","$0.19","$0.57","","3x","","","","C","Basic Land — Forest","0","","Land","""""","461191","""({T}: Add {G}.)""","0","0","0","USD","0120879f-df13-4583-b260-0fc298518f16","187137","3989666","","Richard Wright","war"
"Giant Growth","Giant Growth","War of the spark 1/31/23","War of the Spark","WAR","162","$0.20","$0.80","","4x","","","","C","Instant","1","{G}","Green","""""","461089","""Target creature gets +3/+3 until end of turn.""","0","0","0","USD","06ec9e8b-4bd8-4caf-a559-6514b7ab4ca4","187225","3990294","","Dmitry Burmak","war"
"Gideon's Sacrifice","Gideon's Sacrifice","War of the spark 1/31/23","War of the Spark","WAR","14","$0.20","$0.80","","4x","","","","C","Instant","1","{W}","White","""• Gideon’s Sacrifice has no effect on damage already dealt earlier in the turn.
• If you control no creatures or planeswalkers as Gideon’s Sacrifice resolves, nothing happens. The damage redirection effect won’t be able to be applied to any damage events.
• If the chosen creature or planeswalker isn’t on the battlefield or isn’t a creature or planeswalker at the time damage would be dealt, the damage won’t be redirected.
• More damage can be redirected to the chosen creature than it has toughness or to the chosen planeswalker than it has loyalty, as long as that damage is all dealt at once (like combat damage is) or is all dealt while a single spell or ability is resolving.
• Gideon’s Sacrifice doesn’t change the source of the damage or whether the damage is combat damage.
• If you cast more than one Gideon’s Sacrifice in one turn, all damage that would be dealt at once to you and/or permanents you control is dealt to one of the chosen permanents of your choice. It’s not dealt to all of them, and you can’t split the damage between them. The next time damage would be dealt to you, you may choose a different one of those permanents to be dealt that damage.""","460941","""Choose a creature or planeswalker you control. All damage that would be dealt this turn to you and permanents you control is dealt to the chosen permanent instead (if it's still on the battlefield).""","0","0","0","USD","849c79ad-8bfc-4512-ab41-f213b6b285ab","188859","4006622","","Chris Rallis","war"
"Goblin Assailant","Goblin Assailant","War of the spark 1/31/23","War of the Spark","WAR","128","$0.15","$0.60","","4x","","","","C","Creature — Goblin Warrior","2","{1}{R}","Red","""""","461055","""""","2","2","0","USD","e41acc81-7c22-4b59-97b8-54473623db6f","188299","3999053","","Jesper Ejsing","war"
"Goblin Assault Team","Goblin Assault Team","War of the spark 1/31/23","War of the Spark","WAR","129","$0.15","$0.45","","3x","","","","C","Creature — Goblin Warrior","4","{3}{R}","Red","""• If Goblin Assault Team and another creature you control die simultaneously (perhaps because they were both dealt lethal damage in combat), the other creature won’t be on the battlefield when you choose a target for Goblin Assault Team’s ability. That creature can’t be saved by the +1/+1 counter that Goblin Assault Team gives.""","461056","""Haste
When Goblin Assault Team dies, put a +1/+1 counter on target creature you control.""","4","1","0","USD","880047fd-d258-40fb-bcd5-37cb26678dfe","188298","3999043","","Zoltan Boros","war"
