Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Inspiring Call","Inspiring Call","Iconic masters 2/12/23","Iconic Masters","IMA","169","$0.65","$1.95","","3x","","","","U","Instant","3","{2}{G}","Green","""• Once a creature gains indestructible, it will have it for the turn, even if it loses all its +1/+1 counters.
• Creatures you control that have +1/+1 counters put on them after Inspiring Call resolves won't gain indestructible.""","438735","""Draw a card for each creature you control with a +1/+1 counter on it. Those creatures gain indestructible until end of turn.""","0","0","0","USD","07ed4a28-50b6-4349-82d2-165e6f08956e","145517","3468692","","Dan Scott","ima"
"Jungle Barrier","Jungle Barrier","Iconic masters 2/12/23","Iconic Masters","IMA","202","$0.25","$0.75","","3x","","","","U","Creature — Plant Wall","4","{2}{G}{U}","Blue/Green","""""","438768","""Defender (This creature can't attack.)
When Jungle Barrier enters the battlefield, draw a card.""","2","6","0","USD","a8097e6e-c04e-4266-a8f4-07e5fb0638d4","145301","3466537","","Christine Choi","ima"
"Kolaghan Monument","Kolaghan Monument","Iconic masters 2/12/23","Iconic Masters","IMA","217","$0.25","$0.75","","3x","","","","U","Artifact","3","{3}","","""• A Monument can’t attack on the turn it enters the battlefield.
• Each Monument is colorless, although the last ability will make each of them two colors until end of turn.
• If a Monument has any +1/+1 counters on it, those counters will remain on the permanent after it stops being a creature. Those counters will have no effect as long as the Monument isn’t a creature, but they will apply again if the Monument later becomes a creature.
• Activating the last ability of a Monument while it’s already a creature will override any effects that set its power or toughness to a specific value. Effects that modify power or toughness without directly setting them to a specific value will continue to apply.""","438783","""{T}: Add {B} or {R}.
{4}{B}{R}: Kolaghan Monument becomes a 4/4 black and red Dragon artifact creature with flying until end of turn.""","0","0","0","USD","3efb210e-00a9-470e-ac30-4036a7befd4c","145434","3467852","","Daniel Ljunggren","ima"
"Lure","Lure","Iconic masters 2/12/23","Iconic Masters","IMA","175","$0.25","$0.25","","1x","","","","U","Enchantment — Aura","3","{1}{G}{G}","Green","""• Lure doesn’t give any creatures the ability to block the target creature. It just forces those creatures that are already able to block the creature to do so.
• As blockers are declared, any creature that’s tapped or affected by a spell or ability that says it can’t block doesn’t block. If there’s a cost associated with having the creature block, no player is forced to pay that cost, so it doesn’t block if that cost isn’t paid.""","438741","""Enchant creature
All creatures able to block enchanted creature do so.""","0","0","0","USD","72c8336d-54cf-45af-a9ef-a1428facf91b","145521","3468732","","D. Alexander Gregory","ima"
"Mahamoti Djinn","Mahamoti Djinn","Iconic masters 2/12/23","Iconic Masters","IMA","64","$0.25","$0.50","","2x","","","","U","Creature — Djinn","6","{4}{U}{U}","Blue","""""","438630","""Flying (This creature can't be blocked except by creatures with flying or reach.)""","5","6","0","USD","707b0ace-6826-4a07-a9fb-ac06cb96398c","145419","3467702","","Greg Staples","ima"
"Mahamoti Djinn","Mahamoti Djinn","Iconic masters 2/12/23","Iconic Masters","IMA","64","$0.39","$0.78","Foil","2x","","","","U","Creature — Djinn","6","{4}{U}{U}","Blue","""""","438630","""Flying (This creature can't be blocked except by creatures with flying or reach.)""","5","6","0","USD","707b0ace-6826-4a07-a9fb-ac06cb96398c","145419","3467707","","Greg Staples","ima"
"Mer-Ek Nightblade","Mer-Ek Nightblade","Iconic masters 2/12/23","Iconic Masters","IMA","97","$0.25","$0.50","","2x","","","","U","Creature — Orc Assassin","4","{3}{B}","Black","""• The cost to activate a creature’s outlast ability includes the tap symbol ({T}). A creature’s outlast ability can’t be activated unless that creature has been under your control continuously since the beginning of your turn.
• Several creatures with outlast also grant an ability to creatures you control with +1/+1 counters on them, including themselves. These counters could come from an outlast ability, but any +1/+1 counter on the creature will count.""","438663","""Outlast {B} ({B}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Each creature you control with a +1/+1 counter on it has deathtouch.""","2","3","0","USD","ade8f32c-d188-4a36-98a4-584b6ef95902","145461","3468122","","Lucas Graciano","ima"
"Monastery Swiftspear","Monastery Swiftspear","Iconic masters 2/12/23","Iconic Masters","IMA","140","$0.59","$1.18","","2x","","","","U","Creature — Human Monk","1","{R}","Red","""• An ability that triggers when a player casts a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• Any spell you cast that doesn't have the type creature will cause prowess to trigger. If a spell has multiple types, and one of those types is creature (such as an artifact creature), casting it won't cause prowess to trigger. Playing a land also won't cause prowess to trigger.
• Prowess goes on the stack on top of the spell that caused it to trigger. It will resolve before that spell.
• Once it triggers, prowess isn't connected to the spell that caused it to trigger. If that spell is countered, prowess will still resolve.""","438706","""Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)""","1","2","0","USD","58db2f81-6ff5-402c-8aef-0b667e82cdc4","145323","3466757","","Steve Argyle","ima"
"Noxious Dragon","Noxious Dragon","Iconic masters 2/12/23","Iconic Masters","IMA","100","$0.25","$0.50","","2x","","","","U","Creature — Dragon","6","{4}{B}{B}","Black","""• If a creature on the battlefield has {X} in its mana cost, X is considered to be 0.
• A face-down creature has a converted mana cost of 0. However, its converted mana cost changes when it’s turned face up. Thus, if a creature is turned face up in response to being targeted by Noxious Dragon’s ability, it may become an illegal target.""","438666","""Flying
When Noxious Dragon dies, you may destroy target creature with mana value 3 or less.""","4","4","0","USD","36a6facd-0b7f-436d-9529-bf9c931cd492","145471","3468222","","Svetlin Velinov","ima"
"Overgrown Battlement","Overgrown Battlement","Iconic masters 2/12/23","Iconic Masters","IMA","180","$0.43","$1.72","","4x","","","","U","Creature — Wall","2","{1}{G}","Green","""• Overgrown Battlement's last ability is a mana ability. It doesn't use the stack and can't be responded to (such as by removing creatures with defender you control).""","438746","""Defender
{T}: Add {G} for each creature you control with defender.""","0","4","0","USD","c43ea5d8-d7b7-4518-b37c-32668e4fd5d4","145315","3466677","","Franz Vohwinkel","ima"
"Palladium Myr","Palladium Myr","Iconic masters 2/12/23","Iconic Masters","IMA","224","$1.12","$2.24","","2x","","","","U","Artifact Creature — Myr","3","{3}","","""""","438790","""{T}: Add {C}{C}.""","2","2","0","USD","e086c355-596d-40f0-95e0-a52d710c5f80","145304","3466567","","Alan Pollack","ima"
"Prodigal Pyromancer","Prodigal Pyromancer","Iconic masters 2/12/23","Iconic Masters","IMA","142","$0.25","$0.25","","1x","","","","U","Creature — Human Wizard","3","{2}{R}","Red","""""","438708","""{T}: Prodigal Pyromancer deals 1 damage to any target.""","1","1","0","USD","faf1c10f-b1f7-480e-8e8b-f98c26fe9b4b","145491","3468422","","Jeremy Jarvis","ima"
"Rift Bolt","Rift Bolt","Iconic masters 2/12/23","Iconic Masters","IMA","143","$0.47","$1.41","","3x","","","","U","Sorcery","3","{2}{R}","Red","""• Suspend is a keyword that represents three abilities. The first is a static ability that allows you to exile the card from your hand with the specified number of time counters (the number before the dash) on it by paying its suspend cost (listed after the dash). The second is a triggered ability that removes a time counter from the suspended card at the beginning of each of your upkeeps. The third is a triggered ability that causes you to cast the card when the last time counter is removed. If you cast a creature spell this way, it gains haste until you lose control of that creature (or, in rare cases, you lose control of the creature spell while it’s on the stack).
• You can exile a card in your hand using suspend any time you could cast that card. Consider its card type, any effects that modify when you could cast it (such as flash) and any other effects that stop you from casting it (such as from Meddling Mage’s ability) to determine if and when you can do this. Whether you could actually complete all steps in casting the card is irrelevant. For example, you can exile a card with suspend that has no mana cost or that requires a target even if no legal targets are available at that time.
• Cards exiled with suspend are exiled face up.
• Exiling a card with suspend isn’t casting that card. This action doesn’t use the stack and can’t be responded to.
• If the spell requires any targets, those targets are chosen when the spell is finally cast, not when it’s exiled.
• If an effect refers to a “suspended card,” that means a card that (1) has suspend, (2) is in exile, and (3) has one or more time counters on it.
• If the first triggered ability of suspend (the one that removes time counters) is countered, no time counter is removed. The ability will trigger again at the beginning of the card’s owner’s next upkeep.
• When the last time counter is removed, the second triggered ability of suspend (the one that lets you cast the card) triggers. It doesn’t matter why the last time counter was removed or what effect removed it.
• If the second triggered ability is countered, the card can’t be cast. It remains exiled with no time counters on it, and it’s no longer suspended.
• As the second triggered ability resolves, you must cast the card if able. You must do so even if it requires targets and the only legal targets are ones that you really don’t want to target. Timing permissions based on the card’s type are ignored.
• If you can’t cast the card, perhaps because there are no legal targets available, it remains exiled with no time counters on it, and it’s no longer suspended.
• If you cast a card “without paying its mana cost,” such as with suspend, you can’t choose to cast it for any alternative costs. You can, however, pay additional costs. If the card has any mandatory additional costs, you must pay those if you want to cast the card.
• You are never forced to activate mana abilities to pay costs, so if there is a mandatory additional mana cost (such as from Thalia, Guardian of Thraben), you can decline to activate mana abilities to pay for it and hence fail to cast the suspended card, leaving it in exile.
• If the card has {X} in its mana cost, you must choose 0 as the value of X when casting it without paying its mana cost.
• The mana value of a spell cast without paying its mana cost is determined by its mana cost, even though that cost wasn’t paid.""","438709","""Rift Bolt deals 3 damage to any target.
Suspend 1—{R} (Rather than cast this card from your hand, you may pay {R} and exile it with a time counter on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)""","0","0","0","USD","fc98895a-bfc3-4b0b-a8a6-2c202f6edf0d","145493","3468442","","Daniel Ljunggren","ima"
"Sandstone Oracle","Sandstone Oracle","Iconic masters 2/12/23","Iconic Masters","IMA","227","$0.25","$0.25","","1x","","","","U","Artifact Creature — Sphinx","7","{7}","","""• You choose an opponent while Sandstone Oracle's ability is resolving. No player may take actions between the time you make this choice and the time you draw cards.
• To draw cards equal to the difference, first determine how many cards you'll draw, then draw that many cards, as modified by replacement effects. For example, if you have two cards in hand and the chosen opponent has five, Thought Reflection will cause you to draw six cards instead of three.""","438793","""Flying
When Sandstone Oracle enters the battlefield, choose an opponent. If that player has more cards in hand than you, draw cards equal to the difference.""","4","4","0","USD","70e917fe-648c-4b26-ae9a-c3b1a8c55c86","145319","3466717","","Izzy","ima"
"Sanguine Bond","Sanguine Bond","Iconic masters 2/12/23","Iconic Masters","IMA","107","$2.59","$2.59","","1x","","","","U","Enchantment","5","{3}{B}{B}","Black","""• If an ability triggers whenever an opponent loses life and causes you to gain life, such as the ability of Exquisite Blood, this will loop until either you win the game or a player takes an action to break the loop. If neither of these happen, the game ends in a draw.
• Each creature with lifelink dealing combat damage causes a separate life-gaining event. For example, if two creatures you control with lifelink deal combat damage at the same time, Sanguine Bond’s ability will trigger twice and you may choose a different opponent for each trigger. However, if a single creature you control with lifelink deals combat damage to multiple creatures, players, and/or planeswalkers at the same time (perhaps because it has trample or was blocked by more than one creature), the ability will trigger only once.
• If you gain an amount of life “for each” of something, that life is gained as one event and Sanguine Bond’s ability triggers only once.
• Sanguine Bond’s ability triggers just once for each life-gaining event, whether it’s 1 life from Soul Warden or 8 life from Tendrils of Corruption.""","438673","""Whenever you gain life, target opponent loses that much life.""","0","0","0","USD","dc236d85-dfe5-4bc8-b116-8306b0922abf","145492","3468432","","Jaime Jones","ima"
"Serra Angel","Serra Angel","Iconic masters 2/12/23","Iconic Masters","IMA","30","$0.25","$0.75","","3x","","","","U","Creature — Angel","5","{3}{W}{W}","White","""""","438596","""Flying, vigilance""","4","4","0","USD","1bd88ba4-4b2a-479c-9ff8-e02092afe9de","145383","3467342","","Greg Staples","ima"
"Skywise Teachings","Skywise Teachings","Iconic masters 2/12/23","Iconic Masters","IMA","73","$0.25","$1.25","","5x","","","","U","Enchantment","4","{3}{U}","Blue","""• While resolving the triggered ability of Skywise Teachings, you can’t pay {1}{U} multiple times to create more tokens.""","438639","""Whenever you cast a noncreature spell, you may pay {1}{U}. If you do, create a 2/2 blue Djinn Monk creature token with flying.""","0","0","0","USD","e55ba092-abc0-49ba-b756-6cb714165fec","145433","3467842","","Filip Burburan","ima"
"Skywise Teachings","Skywise Teachings","Iconic masters 2/12/23","Iconic Masters","IMA","73","$0.33","$0.33","Foil","1x","","","","U","Enchantment","4","{3}{U}","Blue","""• While resolving the triggered ability of Skywise Teachings, you can’t pay {1}{U} multiple times to create more tokens.""","438639","""Whenever you cast a noncreature spell, you may pay {1}{U}. If you do, create a 2/2 blue Djinn Monk creature token with flying.""","0","0","0","USD","e55ba092-abc0-49ba-b756-6cb714165fec","145433","3467847","","Filip Burburan","ima"
"Staggershock","Staggershock","Iconic masters 2/12/23","Iconic Masters","IMA","147","$0.25","$0.25","","1x","","","","U","Instant","3","{2}{R}","Red","""• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (due being countered by a spell like Cancel, or because all of its targets are illegal), rebound has no effect. The spell is simply put into your graveyard. You won’t get to cast it again next turn.
• If you cast a spell with rebound from anywhere other than your hand (such as from your graveyard due to Sins of the Past, from your library due to cascade, or from your opponent’s hand due to Sen Triplets), rebound won’t have any effect. If you do cast it from your hand, rebound will work regardless of whether you paid its mana cost (for example, if you cast it from your hand due to Maelstrom Archangel).
• If a replacement effect would cause a spell with rebound that you cast from your hand to be put somewhere else instead of your graveyard (such as Leyline of the Void might), you choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a spell with rebound from your hand and it resolves, it isn’t put into your graveyard. Rather, it’s exiled directly from the stack. Effects that care about cards being put into your graveyard won’t do anything.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions are not (such as the one from Rule of Law).
• If you are unable to cast a card from exile this way, or you choose not to, nothing happens when the delayed triggered ability resolves. The card remains exiled for the rest of the game, and you won’t get another chance to cast the card. The same is true if the ability is countered (due to Stifle, perhaps).
• If you cast a card from exile this way, it will go to your graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.""","438713","""Staggershock deals 2 damage to any target.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","312ada22-0085-4103-b20d-a5bbfacb6ec1","145498","3468492","","Raymond Swanland","ima"
"Staggershock","Staggershock","Iconic masters 2/12/23","Iconic Masters","IMA","147","$0.35","$0.35","Foil","1x","","","","U","Instant","3","{2}{R}","Red","""• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (due being countered by a spell like Cancel, or because all of its targets are illegal), rebound has no effect. The spell is simply put into your graveyard. You won’t get to cast it again next turn.
• If you cast a spell with rebound from anywhere other than your hand (such as from your graveyard due to Sins of the Past, from your library due to cascade, or from your opponent’s hand due to Sen Triplets), rebound won’t have any effect. If you do cast it from your hand, rebound will work regardless of whether you paid its mana cost (for example, if you cast it from your hand due to Maelstrom Archangel).
• If a replacement effect would cause a spell with rebound that you cast from your hand to be put somewhere else instead of your graveyard (such as Leyline of the Void might), you choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a spell with rebound from your hand and it resolves, it isn’t put into your graveyard. Rather, it’s exiled directly from the stack. Effects that care about cards being put into your graveyard won’t do anything.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions are not (such as the one from Rule of Law).
• If you are unable to cast a card from exile this way, or you choose not to, nothing happens when the delayed triggered ability resolves. The card remains exiled for the rest of the game, and you won’t get another chance to cast the card. The same is true if the ability is countered (due to Stifle, perhaps).
• If you cast a card from exile this way, it will go to your graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.""","438713","""Staggershock deals 2 damage to any target.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","312ada22-0085-4103-b20d-a5bbfacb6ec1","145498","3468497","","Raymond Swanland","ima"
"Sultai Flayer","Sultai Flayer","Iconic masters 2/12/23","Iconic Masters","IMA","186","$0.25","$0.75","","3x","","","","U","Creature — Naga Shaman","4","{3}{G}","Green","""• If Sultai Flayer dies, and its toughness is still 4 or greater, its own ability will trigger.""","438752","""Whenever a creature you control with toughness 4 or greater dies, you gain 4 life.""","3","4","0","USD","e50d74eb-07df-48b5-8788-8b5f5fc0b22b","145528","3468817","","Izzy","ima"
"Sultai Flayer","Sultai Flayer","Iconic masters 2/12/23","Iconic Masters","IMA","186","$0.31","$0.31","Foil","1x","","","","U","Creature — Naga Shaman","4","{3}{G}","Green","""• If Sultai Flayer dies, and its toughness is still 4 or greater, its own ability will trigger.""","438752","""Whenever a creature you control with toughness 4 or greater dies, you gain 4 life.""","3","4","0","USD","e50d74eb-07df-48b5-8788-8b5f5fc0b22b","145528","3468822","","Izzy","ima"
"Surreal Memoir","Surreal Memoir","Iconic masters 2/12/23","Iconic Masters","IMA","148","$0.24","$0.48","","2x","","","","U","Sorcery","4","{3}{R}","Red","""• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (due being countered by a spell like Cancel, or because all of its targets are illegal), rebound has no effect. The spell is simply put into your graveyard. You won’t get to cast it again next turn.
• If you cast a spell with rebound from anywhere other than your hand (such as from your graveyard due to Sins of the Past, from your library due to cascade, or from your opponent’s hand due to Sen Triplets), rebound won’t have any effect. If you do cast it from your hand, rebound will work regardless of whether you paid its mana cost (for example, if you cast it from your hand due to Maelstrom Archangel).
• If a replacement effect would cause a spell with rebound that you cast from your hand to be put somewhere else instead of your graveyard (such as Leyline of the Void might), you choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a spell with rebound from your hand and it resolves, it isn’t put into your graveyard. Rather, it’s exiled directly from the stack. Effects that care about cards being put into your graveyard won’t do anything.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions are not (such as the one from Rule of Law).
• If you are unable to cast a card from exile this way, or you choose not to, nothing happens when the delayed triggered ability resolves. The card remains exiled for the rest of the game, and you won’t get another chance to cast the card. The same is true if the ability is countered (due to Stifle, perhaps).
• If you cast a card from exile this way, it will go to your graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.
• Surreal Memoir isn’t targeted. You don’t choose an instant card at random from your graveyard until it resolves. Once you randomly select a card, it’s too late for players to respond.
• If you have only one instant card in your graveyard as Surreal Memoir resolves, that’s the one you’ll return to your hand.
• If you’re playing a format involving only cards from the _Urza’s Saga_(TM) set and later, you may change the order of your graveyard at any time. That means the easiest way to choose an instant card at random from your graveyard is to take all the instant cards in your graveyard, turn them face down, shuffle them, and pick a card. Then you just put the rest back.
• If you’re playing a format involving cards printed earlier than the _Urza’s Saga_ set, you may not reorder your graveyard. In this case, you need to be more careful when selecting an instant card at random, perhaps by using dice, writing the names of the instant cards on slips of paper and choosing one of them randomly, or carefully noting the existing graveyard order so you can reestablish it after performing the method suggested above, for example.
• If you have multiple instant cards in your graveyard with the same name, and one of them is being targeted by another spell on the stack or is enchanted (with Spellweaver Volute, for example), you must differentiate them so you know which one (if any) is chosen at random. In that case, it may be better to use dice or another method that allows you to differentiate between the instant cards to choose one at random.
• All players get to see which card you chose at random.""","438714","""Return an instant card at random from your graveyard to your hand.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","681912e7-9dee-436f-a115-1701287f8a49","145499","3468502","","Jaime Jones","ima"
"Tavern Swindler","Tavern Swindler","Iconic masters 2/12/23","Iconic Masters","IMA","109","$0.25","$0.75","","3x","","","","U","Creature — Human Rogue","2","{1}{B}","Black","""• You can't activate Tavern Swindler's ability if your life total is less than 3. You can activate it if your life total is exactly 3, but it's probably a bad idea. You'll lose the game before the ability resolves.""","438675","""{T}, Pay 3 life: Flip a coin. If you win the flip, you gain 6 life.""","2","2","0","USD","f86557e1-6960-42a2-8d18-baafc22fbb90","145494","3468452","","Cynthia Sheppard","ima"
"Tavern Swindler","Tavern Swindler","Iconic masters 2/12/23","Iconic Masters","IMA","109","$0.35","$0.35","Foil","1x","","","","U","Creature — Human Rogue","2","{1}{B}","Black","""• You can't activate Tavern Swindler's ability if your life total is less than 3. You can activate it if your life total is exactly 3, but it's probably a bad idea. You'll lose the game before the ability resolves.""","438675","""{T}, Pay 3 life: Flip a coin. If you win the flip, you gain 6 life.""","2","2","0","USD","f86557e1-6960-42a2-8d18-baafc22fbb90","145494","3468457","","Cynthia Sheppard","ima"
"Topan Freeblade","Topan Freeblade","Iconic masters 2/12/23","Iconic Masters","IMA","37","$0.25","$0.50","","2x","","","","U","Creature — Human Soldier","2","{1}{W}","White","""• Renown won’t trigger when a creature deals combat damage to a planeswalker or another creature. It also won’t trigger when a creature deals noncombat damage to a player.
• If a creature with renown deals combat damage to its controller because that damage was redirected, renown will trigger.
• If a renown ability triggers, but the creature leaves the battlefield before that ability resolves, the creature doesn’t become renowned. Any ability that triggers “whenever a creature becomes renowned” won’t trigger.""","438603","""Vigilance (Attacking doesn't cause this creature to tap.)
Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)""","2","2","0","USD","3e953224-6ea0-4580-b2a2-c1ff133fb991","145396","3467472","","Johannes Voss","ima"
"Topan Freeblade","Topan Freeblade","Iconic masters 2/12/23","Iconic Masters","IMA","37","$0.35","$0.35","Foil","1x","","","","U","Creature — Human Soldier","2","{1}{W}","White","""• Renown won’t trigger when a creature deals combat damage to a planeswalker or another creature. It also won’t trigger when a creature deals noncombat damage to a player.
• If a creature with renown deals combat damage to its controller because that damage was redirected, renown will trigger.
• If a renown ability triggers, but the creature leaves the battlefield before that ability resolves, the creature doesn’t become renowned. Any ability that triggers “whenever a creature becomes renowned” won’t trigger.""","438603","""Vigilance (Attacking doesn't cause this creature to tap.)
Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)""","2","2","0","USD","3e953224-6ea0-4580-b2a2-c1ff133fb991","145396","3467477","","Johannes Voss","ima"
"Ulcerate","Ulcerate","Iconic masters 2/12/23","Iconic Masters","IMA","112","$0.25","$0.75","","3x","","","","U","Instant","1","{B}","Black","""• The loss of life isn’t a cost. If the target creature is an illegal target when Ulcerate tries to resolve, it won’t resolve and none of its effects will happen. You won’t lose any life.""","438678","""Target creature gets -3/-3 until end of turn. You lose 3 life.""","0","0","0","USD","f78ab496-a19f-4c70-a56c-09a512d40c87","145504","3468552","","Johann Bodin","ima"
"Undercity Troll","Undercity Troll","Iconic masters 2/12/23","Iconic Masters","IMA","188","$0.25","$0.50","","2x","","","","U","Creature — Troll","2","{1}{G}","Green","""• Renown won’t trigger when a creature deals combat damage to a planeswalker or another creature. It also won’t trigger when a creature deals noncombat damage to a player.
• If a creature with renown deals combat damage to its controller because that damage was redirected, renown will trigger.
• If a renown ability triggers, but the creature leaves the battlefield before that ability resolves, the creature doesn’t become renowned. Any ability that triggers “whenever a creature becomes renowned” won’t trigger.""","438754","""Renown 1 (When this creature deals combat damage to a player, if it isn't renowned, put a +1/+1 counter on it and it becomes renowned.)
{2}{G}: Regenerate Undercity Troll. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)""","2","2","0","USD","2fe1ebf9-8378-444b-870a-5be12aa1f5fa","145530","3468837","","Jason Felix","ima"
"Aerial Predation","Aerial Predation","Iconic masters 2/12/23","Iconic Masters","IMA","154","$0.24","$3.60","","15x","","","","C","Instant","3","{2}{G}","Green","""• If the creature with flying is an illegal target when Aerial Predation tries to resolve, it won’t resolve and none of its effects will happen. You won’t gain 2 life.
• You must be able to target a creature with flying to cast Aerial Predation.""","438720","""Destroy target creature with flying. You gain 2 life.""","0","0","0","USD","3b405858-83eb-4939-b86d-4ba190fca048","145506","3468572","","BD","ima"
"Ainok Bond-Kin","Ainok Bond-Kin","Iconic masters 2/12/23","Iconic Masters","IMA","4","$0.22","$2.42","","11x","","","","C","Creature — Dog Soldier","2","{1}{W}","White","""• The cost to activate a creature's outlast ability includes the tap symbol ({T}). A creature's outlast ability can't be activated unless that creature has been under your control continuously since the beginning of your turn.
• Several creatures with outlast also grant an ability to creatures you control with +1/+1 counters on them, including themselves. These counters could come from an outlast ability, but any +1/+1 counter on the creature will count.""","438570","""Outlast {1}{W} ({1}{W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Each creature you control with a +1/+1 counter on it has first strike.""","2","1","0","USD","0f32c514-36b9-4e1f-86e8-1d36e5282062","145353","3467042","","Chris Rahn","ima"
"Amass the Components","Amass the Components","Iconic masters 2/12/23","Iconic Masters","IMA","41","$0.20","$2.60","","13x","","","","C","Sorcery","4","{3}{U}","Blue","""• If you cast Amass the Components with fewer than three cards in your library, you’ll draw the remaining cards in your library, put a card from your hand on the bottom of your library, then lose the game for drawing a card from a library with no cards in it the next time state-based actions are performed.""","438607","""Draw three cards, then put a card from your hand on the bottom of your library.""","0","0","0","USD","f36521a7-8997-45da-aaa6-dd70d5c4e7f4","145400","3467512","","Matt Stewart","ima"
"Angel of Mercy","Angel of Mercy","Iconic masters 2/12/23","Iconic Masters","IMA","6","$0.20","$2.00","","10x","","","","C","Creature — Angel","5","{4}{W}","White","""""","438572","""Flying
When Angel of Mercy enters the battlefield, you gain 3 life.""","3","3","0","USD","19caada3-7548-44d4-bf3f-680f7d3fa7b8","145355","3467062","","Volkan Baǵa","ima"
"Bala Ged Scorpion","Bala Ged Scorpion","Iconic masters 2/12/23","Iconic Masters","IMA","79","$0.20","$2.00","","10x","","","","C","Creature — Scorpion","4","{3}{B}","Black","""• The power of the targeted creature is checked both as you target it and as the ability resolves.""","438645","""When Bala Ged Scorpion enters the battlefield, you may destroy target creature with power 1 or less.""","2","3","0","USD","b6234dca-088f-4888-98d3-0d5a50eb5e61","145402","3467532","","Daarken","ima"
"Balustrade Spy","Balustrade Spy","Iconic masters 2/12/23","Iconic Masters","IMA","80","$0.23","$2.30","","10x","","","","C","Creature — Vampire Rogue","4","{3}{B}","Black","""• If the target player has no land cards in their library, all cards from that library will be revealed and put into their graveyard.""","438646","""Flying
When Balustrade Spy enters the battlefield, target player reveals cards from the top of their library until they reveal a land card, then puts those cards into their graveyard.""","2","3","0","USD","d295ef8c-fe8f-49f2-8588-7f5782315fc7","145406","3467572","","Jaime Jones","ima"
"Battle-Rattle Shaman","Battle-Rattle Shaman","Iconic masters 2/12/23","Iconic Masters","IMA","117","$0.20","$2.80","","14x","","","","C","Creature — Goblin Shaman","4","{3}{R}","Red","""• Battle-Rattle Shaman's ability triggers when the beginning of combat step starts during each of your turns. It resolves before you declare attackers.
• If a spell or ability causes your turn to have multiple combat phases, Battle Rattle Shaman's ability triggers during each of them.""","438683","""At the beginning of combat on your turn, you may have target creature get +2/+0 until end of turn.""","2","2","0","USD","7ccbfd3f-da15-46aa-9ffc-b6bfdf9d1d91","145444","3467952","","Warren Mahy","ima"
"Benevolent Ancestor","Benevolent Ancestor","Iconic masters 2/12/23","Iconic Masters","IMA","12","$0.20","$2.40","","12x","","","","C","Creature — Spirit","3","{2}{W}","White","""• If the target would be dealt damage by multiple sources at once, that player or that permanent’s controller chooses one of those sources at the time damage would be dealt, and 1 of that damage from that source is prevented.""","438578","""Defender (This creature can't attack.)
{T}: Prevent the next 1 damage that would be dealt to any target this turn.""","0","4","0","USD","ccf59723-fa84-40e3-b63e-b735addfdb43","145358","3467092","","Nick Percival","ima"
