Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Angelic Observer","Angelic Observer","Street of new capenna","Streets of New Capenna","SNC","1","$0.15","$0.30","","2x","","","","U","Creature — Angel Advisor","6","{5}{W}","White","""""","555202","""This spell costs {1} less to cast for each Citizen you control.
Flying""","3","3","0","USD","e6cce4d3-e6d8-4c6f-9d9c-c0a8a607a42f","268760","5506844","","Zack Stella","snc"
"Arc Spitter","Arc Spitter","Street of new capenna","Streets of New Capenna","SNC","233","$0.19","$0.19","","1x","","","","U","Artifact — Equipment","1","{1}","","""""","555434","""Equipped creature has ""{1}: This creature deals 1 damage to target creature that's blocking it.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","f95a00ed-dc77-4dcd-9e14-6902565974b5","268653","5501536","","Matt Forsyth","snc"
"Ballroom Brawlers","Ballroom Brawlers","Street of new capenna","Streets of New Capenna","SNC","3","$0.15","$0.15","","1x","","","","U","Creature — Human Warrior","5","{3}{W}{W}","White","""• You make the choice of first strike or lifelink only once, as Ballroom Brawlers's triggered ability resolves. Both creatures gain the chosen ability.""","555204","""Whenever Ballroom Brawlers attacks, Ballroom Brawlers and up to one other target creature you control both gain your choice of first strike or lifelink until end of turn.""","3","5","0","USD","bf5615a2-03a2-41f4-ab3b-de5e60d1504e","268682","5503613","","John Stanko","snc"
"Bouncer's Beatdown","Bouncer's Beatdown","Street of new capenna","Streets of New Capenna","SNC","135","$0.20","$0.20","","1x","","","","U","Instant","3","{2}{G}","Green","""""","555336","""This spell costs {2} less to cast if it targets a black permanent.
Bouncer's Beatdown deals X damage to target creature or planeswalker, where X is the greatest power among creatures you control. If that creature or planeswalker would die this turn, exile it instead.""","0","0","0","USD","54772e15-d99d-4eec-ba8d-b9202a7e318b","269093","5525163","","Mathias Kollros","snc"
"Brass Knuckles","Brass Knuckles","Street of new capenna","Streets of New Capenna","SNC","234","$0.25","$0.25","","1x","","","","U","Artifact — Equipment","4","{4}","","""• Multiple instances of double strike do not increase the number of strikes. That creature still only gets to deal combat damage twice.
• A copy of a permanent spell enters the battlefield as a token. This is not the same as an effect that creates a token, and any effect that refers to creating a token does not apply to copies of permanent spells.""","555435","""When you cast this spell, copy it. (The copy becomes a token.)
Equipped creature has double strike as long as two or more Equipment are attached to it.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","fd31ee9e-1af7-4eb4-bda8-11451ebd6927","268844","5513837","","Yeong-Hao Han","snc"
"Brazen Upstart","Brazen Upstart","Street of new capenna","Streets of New Capenna","SNC","169","$0.16","$0.16","","1x","","","","U","Creature — Elf Shaman","3","{R}{G}{W}","White/Red/Green","""""","555370","""Vigilance
When Brazen Upstart dies, look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.""","4","2","0","USD","3ae69722-9cb9-4fb7-830f-a284d4a72027","268747","5505819","","Dallas Williams","snc"
"Brazen Upstart","Brazen Upstart","Street of new capenna","Streets of New Capenna","SNC","296","$0.15","$0.15","","1x","","","","U","Creature — Elf Shaman","3","{R}{G}{W}","White/Red/Green","""""","558694","""Vigilance
When Brazen Upstart dies, look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.""","4","2","0","USD","25fd80c9-e86c-48bd-8c8b-654a29665931","268748","5505929","","Samy Halim","snc"
"Brokers Charm","Brokers Charm","Street of new capenna","Streets of New Capenna","SNC","171","$0.25","$0.25","","1x","","","","U","Instant","3","{G}{W}{U}","White/Blue/Green","""• You can't choose the first mode for Brokers Charm unless your opponent has a creature or planeswalker to target.
• If you choose the first mode and your creature is not a legal target as Brokers Charm resolves, no damage will be dealt.
• If you choose the first mode and your opponent's creature or planeswalker is not a legal target as Brokers Charm resolves, your creature will still get +1/+0""","555372","""Choose one —
• Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature or planeswalker an opponent controls.
• Destroy target enchantment.
• Draw two cards.""","0","0","0","USD","74c9c315-1cf4-468e-a74a-b5f3be4a63a1","268251","5485804","","Steve Argyle","snc"
"Brokers Charm","Brokers Charm","Street of new capenna","Streets of New Capenna","SNC","298","$0.20","$0.20","","1x","","","","U","Instant","3","{G}{W}{U}","White/Blue/Green","""• You can't choose the first mode for Brokers Charm unless your opponent has a creature or planeswalker to target.
• If you choose the first mode and your creature is not a legal target as Brokers Charm resolves, no damage will be dealt.
• If you choose the first mode and your opponent's creature or planeswalker is not a legal target as Brokers Charm resolves, your creature will still get +1/+0""","558696","""Choose one —
• Target creature you control gets +1/+0 until end of turn. It deals damage equal to its power to target creature or planeswalker an opponent controls.
• Destroy target enchantment.
• Draw two cards.""","0","0","0","USD","0aac0943-6c9a-4c65-9d17-3ca0f2ba2340","268254","5485914","","Jérémie Solomon","snc"
"Cabaretti Charm","Cabaretti Charm","Street of new capenna","Streets of New Capenna","SNC","173","$0.24","$0.48","","2x","","","","U","Instant","3","{R}{G}{W}","White/Red/Green","""""","555374","""Choose one —
• Cabaretti Charm deals damage equal to the number of creatures you control to target creature or planeswalker.
• Creatures you control get +1/+1 and gain trample until end of turn.
• Create two 1/1 green and white Citizen creature tokens.""","0","0","0","USD","08f33c8a-8e93-4296-964b-da132a854b3b","267974","5484013","","Steve Argyle","snc"
"Call In a Professional","Call In a Professional","Street of new capenna","Streets of New Capenna","SNC","103","$0.21","$0.21","","1x","","","","U","Instant","3","{2}{R}","Red","""• If Call In a Professional deals damage to a creature with a shield counter on it, that damage will not be prevented, but a shield counter will still be removed. If that damage is enough to be lethal damage, the creature will be destroyed, even if it still has more shield counters on it.""","555304","""Players can't gain life this turn. Damage can't be prevented this turn. Call In a Professional deals 3 damage to any target. (Shield counters don't prevent this damage as they're removed.)""","0","0","0","USD","ead68c0a-eed1-4a9c-a790-56f8a79b444c","268786","5508747","","Filip Burburan","snc"
"Cement Shoes","Cement Shoes","Street of new capenna","Streets of New Capenna","SNC","235","$0.15","$0.30","","2x","","","","U","Artifact — Equipment","1","{1}","","""""","555436","""Equipped creature gets +3/+3 and has ""At the beginning of your end step, tap this creature.""
Equipped creature doesn't untap during its controller's untap step.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","b1100dba-de2d-481e-b29c-71f6d34663ba","269090","5524833","","Mark Behm","snc"
"Ceremonial Groundbreaker","Ceremonial Groundbreaker","Street of new capenna","Streets of New Capenna","SNC","175","$0.15","$0.15","","1x","","","","U","Artifact — Equipment","3","{1}{G}{W}","White/Green","""""","555376","""Equipped creature gets +2/+1 and has trample.
Equip Citizen {1}
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","0a542616-aa4d-40d9-acad-47bc98bd6281","268663","5502118","","Drew Baker","snc"
"Citizen's Crowbar","Citizen's Crowbar","Street of new capenna","Streets of New Capenna","SNC","8","$0.24","$0.24","","1x","","","","U","Artifact — Equipment","2","{1}{W}","White","""• If another player gains control of the equipped creature but doesn't gain control of the Equipment, they will not be able to activate the ability the Equipment grants because they can't pay a cost that includes sacrificing a permanent they don't control.""","555209","""When Citizen's Crowbar enters the battlefield, create a 1/1 green and white Citizen creature token, then attach Citizen's Crowbar to it.
Equipped creature gets +1/+1 and has ""{W}, {T}, Sacrifice Citizen's Crowbar: Destroy target artifact or enchantment.""
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","b68896f5-1e13-400a-a327-b6c6f00858b7","268913","5515887","","Slawomir Maniak","snc"
"Cleanup Crew","Cleanup Crew","Street of new capenna","Streets of New Capenna","SNC","141","$0.19","$0.38","","2x","","","","U","Creature — Human Citizen","6","{4}{G}{G}","Green","""""","555342","""When Cleanup Crew enters the battlefield, choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.
• You gain 4 life.""","6","6","0","USD","5354868b-c96b-4765-b0c8-8895093e4019","269104","5526373","","Josu Hernaiz","snc"
"Cormela, Glamour Thief","Cormela, Glamour Thief","Street of new capenna","Streets of New Capenna","SNC","177","$0.20","$0.20","","1x","","","","U","Legendary Creature — Vampire Rogue","4","{1}{U}{B}{R}","Blue/Black/Red","""""","555378","""Haste
{1}, {T}: Add {U}{B}{R}. Spend this mana only to cast instant and/or sorcery spells.
When Cormela, Glamour Thief dies, return up to one target instant or sorcery card from your graveyard to your hand.""","2","4","0","USD","221ac34a-94ed-4c49-afad-b19cac541731","268461","5495065","","Bram Sels","snc"
"Corpse Appraiser","Corpse Appraiser","Street of new capenna","Streets of New Capenna","SNC","302","$0.20","$0.20","","1x","","","","U","Creature — Vampire Rogue","3","{U}{B}{R}","Blue/Black/Red","""""","558700","""When Corpse Appraiser enters the battlefield, exile up to one target creature card from a graveyard. If a card is put into exile this way, look at the top three cards of your library, then put one of those cards into your hand and the rest into your graveyard.""","3","3","0","USD","ee198ea7-729a-47ce-89dd-43f77f60247b","268580","5499531","","Justin Hernandez & Alexis Hernandez","snc"
"Courier's Briefcase","Courier's Briefcase","Street of new capenna","Streets of New Capenna","SNC","142","$0.20","$0.20","","1x","","","","U","Artifact — Treasure","2","{1}{G}","Green","""""","555343","""When Courier's Briefcase enters the battlefield, create a 1/1 green and white Citizen creature token.
{T}, Sacrifice Courier's Briefcase: Add one mana of any color.
{W}{U}{B}{R}{G}, {T}, Sacrifice Courier's Briefcase: Draw three cards.""","0","0","0","USD","2f375674-7ae2-4430-b1f3-c26fa5b201d1","268332","5487390","","Josu Hernaiz","snc"
"Crew Captain","Crew Captain","Street of new capenna","Streets of New Capenna","SNC","180","$0.19","$0.38","","2x","","","","U","Creature — Human Warrior","3","{B}{R}{G}","Black/Red/Green","""""","555381","""Haste
Crew Captain has indestructible as long as it entered the battlefield this turn.""","4","2","0","USD","99806615-2f4a-4fe4-82f8-83445ae93a97","268945","5517697","","Jakub Kasper","snc"
"Darling of the Masses","Darling of the Masses","Street of new capenna","Streets of New Capenna","SNC","181","$0.20","$0.40","","2x","","","","U","Creature — Elf Citizen","4","{2}{G}{W}","White/Green","""""","555382","""Other Citizens you control get +1/+0.
Whenever Darling of the Masses attacks, create a 1/1 green and white Citizen creature token.""","2","4","0","USD","52aa9815-6b47-4c80-87c7-4277166ea0df","269124","5528053","","Mila Pesic","snc"
"Disciplined Duelist","Disciplined Duelist","Street of new capenna","Streets of New Capenna","SNC","182","$0.16","$0.32","","2x","","","","U","Creature — Human Citizen","3","{G}{W}{U}","White/Blue/Green","""• Shield counters don't prevent players from sacrificing creatures.
• Removing a shield counter in this way isn't the same as regenerating a creature.
• If a permanent that would be dealt damage has more than one shield counter on it, that damage is prevented and only one shield counter is removed.
• If a permanent with a shield counter is dealt unpreventable damage, that damage will be dealt and a shield counter will still be removed.
• A creature with a shield counter on it may still be destroyed by state-based actions if it has damage marked on it equal to its toughness or has been dealt unpreventable damage by a source with deathtouch.
• “Shield” is not an ability that creatures have and shield counters are not keyword counters. If a creature with a shield counter loses its abilities, the shield counter will still protect it as normal.""","555383","""Double strike
Disciplined Duelist enters the battlefield with a shield counter on it. (If it would be dealt damage or destroyed, remove a shield counter from it instead.)""","2","1","0","USD","e23cdb0a-e114-47f8-aceb-c54c4683bbc5","268338","5487613","","Josu Hernaiz","snc"
"Dusk Mangler","Dusk Mangler","Street of new capenna","Streets of New Capenna","SNC","77","$0.20","$0.20","","1x","","","","U","Creature — Horror","7","{5}{B}{B}","Black","""• As Dusk Mangler's triggered ability resolves, each opponent, starting with the next player in turn order, chooses a creature, knowing the choices made before them. All of those creatures are sacrificed at the same time. Next, each opponent chooses a card in their hand without revealing it, and all of those cards are discarded at the same time. Then, each opponent loses 4 life.""","555278","""As an additional cost to cast this spell, sacrifice a creature, discard a card, or pay 4 life.
When Dusk Mangler enters the battlefield, each opponent sacrifices a creature, discards a card, and loses 4 life.""","5","4","0","USD","b86825b2-5b03-4311-b7d9-f8131b17249d","268779","5508082","","Antonio José Manzanedo","snc"
"Elegant Entourage","Elegant Entourage","Street of new capenna","Streets of New Capenna","SNC","143","$0.18","$0.18","","1x","","","","U","Creature — Elf Druid","4","{3}{G}","Green","""""","555344","""Alliance — Whenever another creature enters the battlefield under your control, target creature other than Elegant Entourage gets +1/+1 and gains trample until end of turn.""","4","4","0","USD","e9d3500e-09ba-48b6-933f-25b4625b79aa","268792","5509302","","Jodie Muir","snc"
"Exotic Pets","Exotic Pets","Street of new capenna","Streets of New Capenna","SNC","185","$0.20","$0.20","","1x","","","","U","Instant","3","{1}{W}{U}","White/Blue","""""","555386","""Create two 1/1 blue Fish creature tokens with ""This creature can't be blocked."" Then for each kind of counter among creatures you control, put a counter of that kind on either of those tokens.""","0","0","0","USD","902f1ed8-5c10-45e4-8f2f-182e800faab4","268511","5504029","","Drew Baker","snc"
"Faerie Vandal","Faerie Vandal","Street of new capenna","Streets of New Capenna","SNC","44","$0.20","$0.20","","1x","","","","U","Creature — Faerie Rogue","2","{1}{U}","Blue","""• The triggered ability can trigger only once each turn. It doesn't matter whether the permanent with that ability was on the battlefield when the first card was drawn. If it's not on the battlefield when the second card is drawn, the ability can't trigger at all that turn. It won't trigger when the third or fourth card is drawn.
• If an effect instructs you to draw multiple cards, the ability triggers after you draw whichever is the second one for the turn. You choose a target (if any) for the ability after you've drawn and looked at all of the cards and finished resolving the spell or ability that caused you to draw them.
• If a spell or ability causes you to put cards into your hand without specifically using the word “draw,” it's not a card drawn.""","555245","""Flash
Flying
Whenever you draw your second card each turn, put a +1/+1 counter on Faerie Vandal.""","1","2","0","USD","7645247b-e65a-4912-ac22-e6a0fa806dd7","268497","5495577","","Irina Nordsol","snc"
"Faerie Vandal","Faerie Vandal","Street of new capenna","Streets of New Capenna","SNC","44","$0.28","$0.28","Foil","1x","","","","U","Creature — Faerie Rogue","2","{1}{U}","Blue","""• The triggered ability can trigger only once each turn. It doesn't matter whether the permanent with that ability was on the battlefield when the first card was drawn. If it's not on the battlefield when the second card is drawn, the ability can't trigger at all that turn. It won't trigger when the third or fourth card is drawn.
• If an effect instructs you to draw multiple cards, the ability triggers after you draw whichever is the second one for the turn. You choose a target (if any) for the ability after you've drawn and looked at all of the cards and finished resolving the spell or ability that caused you to draw them.
• If a spell or ability causes you to put cards into your hand without specifically using the word “draw,” it's not a card drawn.""","555245","""Flash
Flying
Whenever you draw your second card each turn, put a +1/+1 counter on Faerie Vandal.""","1","2","0","USD","7645247b-e65a-4912-ac22-e6a0fa806dd7","268497","5495582","","Irina Nordsol","snc"
"Fatal Grudge","Fatal Grudge","Street of new capenna","Streets of New Capenna","SNC","187","$0.20","$0.20","","1x","","","","U","Sorcery","2","{B}{R}","Black/Red","""• If an effect allows a player to cast Fatal Grudge without paying its mana cost, that player must still pay the additional cost of sacrificing a nonland permanent.
• If a player copies Fatal Grudge, the characteristics of the permanent that was sacrificed to pay for the original spell are used to determine which permanents each opponent may choose.""","555388","""As an additional cost to cast this spell, sacrifice a nonland permanent.
Each opponent chooses a permanent they control that shares a card type with the sacrificed permanent and sacrifices it.
Draw a card.""","0","0","0","USD","ec7de8d6-edad-4845-9868-781351480258","268743","5505379","","Cristi Balanescu","snc"
"Forge Boss","Forge Boss","Street of new capenna","Streets of New Capenna","SNC","189","$0.20","$0.20","","1x","","","","U","Creature — Human Warrior","4","{2}{B}{R}","Black/Red","""""","555390","""Whenever you sacrifice one or more other creatures, Forge Boss deals 2 damage to each opponent. This ability triggers only once each turn.""","3","4","0","USD","5052247d-ef72-47f0-973d-2be98bf754c1","268660","5501888","","Igor Kieryluk","snc"
"Freelance Muscle","Freelance Muscle","Street of new capenna","Streets of New Capenna","SNC","147","$0.20","$0.60","","3x","","","","U","Creature — Rhino Warrior","5","{4}{G}","Green","""""","555348","""Whenever Freelance Muscle attacks or blocks, it gets +X/+X until end of turn, where X is the greatest power and/or toughness among other creatures you control.""","4","4","0","USD","570f7c90-109b-4d6d-8205-d158753719e8","268793","5509412","","Randy Vargas","snc"
"Freelance Muscle","Freelance Muscle","Street of new capenna","Streets of New Capenna","SNC","147","$0.25","$0.25","Foil","1x","","","","U","Creature — Rhino Warrior","5","{4}{G}","Green","""""","555348","""Whenever Freelance Muscle attacks or blocks, it gets +X/+X until end of turn, where X is the greatest power and/or toughness among other creatures you control.""","4","4","0","USD","570f7c90-109b-4d6d-8205-d158753719e8","268793","5509417","","Randy Vargas","snc"
"Glittering Stockpile","Glittering Stockpile","Street of new capenna","Streets of New Capenna","SNC","107","$0.25","$0.25","","1x","","","","U","Artifact — Treasure","3","{2}{R}","Red","""""","555308","""{T}: Add {R}. Put a stash counter on Glittering Stockpile.
{T}, Sacrifice Glittering Stockpile: Add X mana of any one color, where X is the number of stash counters on Glittering Stockpile.""","0","0","0","USD","973685e8-3df1-436b-b5c2-01573a92b61e","268838","5513177","","Brock Grossman","snc"
"Graveyard Shift","Graveyard Shift","Street of new capenna","Streets of New Capenna","SNC","81","$0.20","$0.40","","2x","","","","U","Sorcery","5","{4}{B}","Black","""• The game checks whether it is legal to cast a spell before costs are determined or mana abilities are activated while casting it. If cards are removed from your graveyard after that point, such as by exiling Jack-o'-Lantern from your graveyard to pay for its mana ability, this won't affect whether you can legally cast Graveyard Shift, even if that reduces the number of mana values in your graveyard to below five.
• If an effect allows you to cast Graveyard Shift from your graveyard, you may cast it any time you could cast an instant if you have five or more mana values among cards in your graveyard immediately before you begin to cast it, even if moving it to the stack would reduce that number to four.
• “Five or more mana values among cards in your graveyard” means there are at least five mana values among those cards.
• The mana value of a split card in the graveyard is the total mana value of both halves of that card. It does not have two mana values.
• The mana value of a double-faced card in your graveyard is always the mana value of the front face.
• X is 0 when determining the mana value of a card in your graveyard.
• The mana value of a land card is 0.""","555282","""This spell has flash as long as there are five or more mana values among cards in your graveyard.
Return target creature card from your graveyard to the battlefield.""","0","0","0","USD","394d7fb3-44ee-409f-a992-27e5aabd9c2b","268507","5496607","","Liiga Smilshkalne","snc"
"Grisly Sigil","Grisly Sigil","Street of new capenna","Streets of New Capenna","SNC","82","$0.15","$0.30","","2x","","","","U","Sorcery","1","{B}","Black","""• If you cast Grisly Sigil targeting a creature or planeswalker that hasn't been dealt noncombat damage this turn, choose to pay its casualty cost, and choose not to change the target, the copy will deal 1 damage and you will gain 1 life. Then, the original spell will resolve. It will deal 3 damage, and you will gain 3 life.
• Casualty N means “As an additional cost to cast this spell, you may sacrifice a creature with power N or greater.” and “When you cast this spell, if a casualty cost was paid for it, copy it. If the spell has any targets, you may choose new targets for the copy.”
• You may sacrifice only one creature to pay a spell's casualty cost, and you copy the spell only once.
• If you pay the casualty cost of a spell, the copy will resolve before the original spell.
• The copy of the spell is created on the stack, so it's not “cast.” Abilities that trigger when a player casts a spell won't trigger.""","555283","""Casualty 1 (As you cast this spell, you may sacrifice a creature with power 1 or greater. When you do, copy this spell and you may choose a new target for the copy.)
Choose target creature or planeswalker. If it was dealt noncombat damage this turn, Grisly Sigil deals 3 damage to it and you gain 3 life. Otherwise, Grisly Sigil deals 1 damage to it and you gain 1 life.""","0","0","0","USD","6322e12d-b932-4ca1-a51d-e2a928140cc7","268670","5502688","","Dominik Mayer","snc"
"Hypnotic Grifter","Hypnotic Grifter","Street of new capenna","Streets of New Capenna","SNC","45","$0.15","$0.15","","1x","","","","U","Creature — Human Rogue","1","{U}","Blue","""• Once an ability that causes a creature to connive begins to resolve, no player may take any other actions until it's done. Notably, opponents can't try to remove the conniving creature after you discard a nonland card but before it receives a counter.
• If no card is discarded, most likely because that player's hand is empty and an effect says they can't draw cards, the conniving creature does not receive a +1/+1 counter.
• If a resolving spell or ability instructs a specific creature to connive but that creature has left the battlefield, the creature still connives. If you discard a nonland card this way, you won't put a +1/+1 counter on anything. Abilities that trigger “when [that creature] connives” will trigger.""","555246","""{3}: Hypnotic Grifter connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)""","1","2","0","USD","69af30b3-d4b0-453a-891f-4506e06b5e14","268645","5501156","","Josu Hernaiz","snc"
"Illicit Shipment","Illicit Shipment","Street of new capenna","Streets of New Capenna","SNC","83","$0.25","$0.50","","2x","","","","U","Sorcery","5","{3}{B}{B}","Black","""• Casualty N means “As an additional cost to cast this spell, you may sacrifice a creature with power N or greater.” and “When you cast this spell, if a casualty cost was paid for it, copy it. If the spell has any targets, you may choose new targets for the copy.”
• You may sacrifice only one creature to pay a spell's casualty cost, and you copy the spell only once.
• If you pay the casualty cost of a spell, the copy will resolve before the original spell.
• The copy of the spell is created on the stack, so it's not “cast.” Abilities that trigger when a player casts a spell won't trigger.""","555284","""Casualty 3 (As you cast this spell, you may sacrifice a creature with power 3 or greater. When you do, copy this spell.)
Search your library for a card, put it into your hand, then shuffle.""","0","0","0","USD","1f7cced2-390b-499f-ace3-e52fd53d4712","268672","5502808","","Josu Hernaiz","snc"
"Illuminator Virtuoso","Illuminator Virtuoso","Street of new capenna","Streets of New Capenna","SNC","17","$0.25","$0.25","","1x","","","","U","Creature — Human Rogue","2","{1}{W}","White","""• Once an ability that causes a creature to connive begins to resolve, no player may take any other actions until it's done. Notably, opponents can't try to remove the conniving creature after you discard a nonland card but before it receives a counter.
• If no card is discarded, most likely because that player's hand is empty and an effect says they can't draw cards, the conniving creature does not receive a +1/+1 counter.
• If a resolving spell or ability instructs a specific creature to connive but that creature has left the battlefield, the creature still connives. If you discard a nonland card this way, you won't put a +1/+1 counter on anything. Abilities that trigger “when [that creature] connives” will trigger.""","555218","""Double strike
Whenever Illuminator Virtuoso becomes the target of a spell you control, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)""","1","1","0","USD","52ba20d9-9423-4114-8734-1dac307483c8","268519","5497351","","John Stanko","snc"
"Involuntary Employment","Involuntary Employment","Street of new capenna","Streets of New Capenna","SNC","110","$0.24","$0.48","","2x","","","","U","Sorcery","4","{3}{R}","Red","""""","555311","""Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","0","0","USD","af7626e2-0041-4ac5-97b3-2db8dcb094d4","268842","5513617","","Milivoj Ćeran","snc"
"Knockout Blow","Knockout Blow","Street of new capenna","Streets of New Capenna","SNC","20","$0.20","$0.20","","1x","","","","U","Instant","3","{2}{W}","White","""""","555221","""This spell costs {2} less to cast if it targets a red creature.
Knockout Blow deals 4 damage to target attacking or blocking creature and you gain 2 life.""","0","0","0","USD","9b00bbec-61d0-464c-bf82-4ecf5ddb3451","268749","5506039","","Zoltan Boros","snc"
"Lagrella, the Magpie","Lagrella, the Magpie","Street of new capenna","Streets of New Capenna","SNC","196","$0.20","$0.20","","1x","","","","U","Legendary Creature — Human Soldier","3","{G}{W}{U}","White/Blue/Green","""• “This way” refers to cards entering the battlefield as a result of Lagrella leaving the battlefield.
• The last part of Lagrella's ability is a delayed triggered ability that is set up as its enters-the-battlefield ability resolves. It will trigger when Lagrella leaves the battlefield even if it's somehow lost its abilities or become a copy of something else.""","555397","""When Lagrella, the Magpie enters the battlefield, exile any number of other target creatures controlled by different players until Lagrella leaves the battlefield. When an exiled card enters the battlefield under your control this way, put two +1/+1 counters on it.""","2","3","0","USD","dd20f271-26c8-429f-a422-e7d95f3bda74","269086","5524393","","Donato Giancola","snc"
"Lagrella, the Magpie","Lagrella, the Magpie","Street of new capenna","Streets of New Capenna","SNC","314","$0.15","$0.15","","1x","","","","U","Legendary Creature — Human Soldier","3","{G}{W}{U}","White/Blue/Green","""• “This way” refers to cards entering the battlefield as a result of Lagrella leaving the battlefield.
• The last part of Lagrella's ability is a delayed triggered ability that is set up as its enters-the-battlefield ability resolves. It will trigger when Lagrella leaves the battlefield even if it's somehow lost its abilities or become a copy of something else.""","558712","""When Lagrella, the Magpie enters the battlefield, exile any number of other target creatures controlled by different players until Lagrella leaves the battlefield. When an exiled card enters the battlefield under your control this way, put two +1/+1 counters on it.""","2","3","0","USD","5956dbe0-0d4c-42b1-8554-0fa6de1ee6bc","269004","5519803","","Serena Malyon","snc"
"Luxurious Libation","Luxurious Libation","Street of new capenna","Streets of New Capenna","SNC","152","$0.20","$0.40","","2x","","","","U","Instant","1","{X}{G}","Green","""""","555353","""Target creature gets +X/+X until end of turn. Create a 1/1 green and white Citizen creature token.""","0","0","0","USD","b3e0e818-db6a-453a-a1f0-a7fade6509d3","268506","5496497","","Joe Slucher","snc"
"Maestros Charm","Maestros Charm","Street of new capenna","Streets of New Capenna","SNC","317","$0.20","$0.20","","1x","","","","U","Instant","3","{U}{B}{R}","Blue/Black/Red","""""","558715","""Choose one —
• Look at the top five cards of your library. Put one of those cards into your hand and the rest into your graveyard.
• Each opponent loses 3 life and you gain 3 life.
• Maestros Charm deals 5 damage to target creature or planeswalker.""","0","0","0","USD","3b3e1bec-67d2-43fd-b799-b7c12b94d1f0","267622","5481327","","Jérémie Solomon","snc"
"Maestros Charm","Maestros Charm","Street of new capenna","Streets of New Capenna","SNC","317","$0.25","$0.25","Foil","1x","","","","U","Instant","3","{U}{B}{R}","Blue/Black/Red","""""","558715","""Choose one —
• Look at the top five cards of your library. Put one of those cards into your hand and the rest into your graveyard.
• Each opponent loses 3 life and you gain 3 life.
• Maestros Charm deals 5 damage to target creature or planeswalker.""","0","0","0","USD","3b3e1bec-67d2-43fd-b799-b7c12b94d1f0","267622","5481332","","Jérémie Solomon","snc"
"Mage's Attendant","Mage's Attendant","Street of new capenna","Streets of New Capenna","SNC","21","$0.20","$0.20","","1x","","","","U","Creature — Cat Rogue","3","{2}{W}","White","""""","555222","""When Mage's Attendant enters the battlefield, create a 1/1 blue Wizard creature token with ""{1}, Sacrifice this creature: Counter target noncreature spell unless its controller pays {1}.""""","3","2","0","USD","0cce08e8-340b-4a67-9884-4cbf01d63790","268498","5495687","","Igor Kieryluk","snc"
"Metropolis Angel","Metropolis Angel","Street of new capenna","Streets of New Capenna","SNC","203","$0.20","$0.20","","1x","","","","U","Creature — Angel Soldier","4","{2}{W}{U}","White/Blue","""• Metropolis Angel's last ability triggers whenever you attack with at least one creature that has at least one counter on it. You draw exactly one card as it resolves, no matter how many attacking creatures had counters on them.""","555404","""Flying
Whenever you attack with one or more creatures with counters on them, draw a card.""","3","1","0","USD","633c7e38-fdad-461c-9ecb-3e89d5b80f24","268800","5510077","","Lie Setiawan","snc"
"Mr. Orfeo, the Boulder","Mr. Orfeo, the Boulder","Street of new capenna","Streets of New Capenna","SNC","320","$0.19","$0.19","","1x","","","","U","Legendary Creature — Rhino Warrior","4","{1}{B}{R}{G}","Black/Red/Green","""• To double a creature's power, that creature gets +X/+0, where X is that creature's power as Mr. Orfeo's triggered ability resolves.""","558718","""Whenever you attack, double target creature's power until end of turn.""","2","4","0","USD","0524fc64-f51c-4991-9e43-da56afd28c00","268834","5512737","","Justin Hernandez & Alexis Hernandez","snc"
