Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Boulder Salvo","Boulder Salvo","Mystery/the list (1/31/23)","Mystery Booster","MB1","870","$0.23","$0.23","","1x","","","","C","Sorcery","5","{4}{R}","Red","""• For some cards, surge represents only an alternative cost, a discount that applies if you or a teammate has cast another spell this turn. Other cards, like Reckless Bushwhacker, have additional abilities or effects if you paid the surge cost to cast the spell.
• The other spell that you or a teammate cast can be one that’s resolved, one that was countered, or (for instants with surge) one that’s still on the stack.
• If an instant or sorcery spell cast for its surge cost is copied, the copy is also considered to have had its surge cost paid.
• Casting a spell for its surge cost doesn’t change its mana cost or its mana value.""","0","""Surge {1}{R} (You may cast this spell for its surge cost if you or a teammate has cast another spell this turn.)
Boulder Salvo deals 4 damage to target creature.""","0","0","0","USD","f3b04507-5291-480c-bd2c-0f7bd7f2dae5","204435","4274705","","Vincent Proce","mb1"
"Brute Strength","Brute Strength","Mystery/the list (1/31/23)","Mystery Booster","MB1","877","$0.20","$0.20","","1x","","","","C","Instant","2","{1}{R}","Red","""""","0","""Target creature gets +3/+1 and gains trample until end of turn.""","0","0","0","USD","ea6c515d-ea94-4863-929c-db277d0a7107","204447","4274765","","Wayne Reynolds","mb1"
"Butcher's Glee","Butcher's Glee","Mystery/the list (1/31/23)","Mystery Booster","MB1","586","$0.20","$0.20","","1x","","","","C","Instant","3","{2}{B}","Black","""• Multiple instances of lifelink on the same creature are redundant.""","0","""Target creature gets +3/+0 and gains lifelink until end of turn. Regenerate it. (Damage dealt by a creature with lifelink also causes its controller to gain that much life.)""","0","0","0","USD","e046bccf-f714-4bf3-9323-388656dd2cd8","203608","4270408","","Jesper Ejsing","mb1"
"Byway Courier","Byway Courier","Mystery/the list (1/31/23)","Mystery Booster","MB1","1152","$0.20","$0.20","","1x","","","","C","Creature — Human Scout","3","{2}{G}","Green","""• The token is named Clue and has the artifact subtype Clue. Clue isn’t a creature type.
• The tokens are normal artifacts. For example, they can be sacrificed to cast Angelic Purge or targeted by Root Out.
• If you sacrifice a Clue for another card’s cost or effect, such as that of Angelic Purge or Tamiyo’s Journal, you can’t also pay {2} and sacrifice it to draw a card.""","0","""When Byway Courier dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")""","3","2","0","USD","adbc0fba-3993-4ed3-bf29-02b682c7456a","203033","4267533","","Zoltan Boros","mb1"
"Caligo Skin-Witch","Caligo Skin-Witch","Mystery/the list (1/31/23)","Mystery Booster","MB1","591","$0.20","$0.20","","1x","","","","C","Creature — Human Wizard","2","{1}{B}","Black","""""","0","""Kicker {3}{B} (You may pay an additional {3}{B} as you cast this spell.)
When Caligo Skin-Witch enters the battlefield, if it was kicked, each opponent discards two cards.""","1","3","0","USD","df919224-0e49-4098-9ec5-d2c5f0a91053","203613","4270433","","Daarken","mb1"
"Caller of Gales","Caller of Gales","Mystery/the list (1/31/23)","Mystery Booster","MB1","305","$0.20","$0.20","","1x","","","","C","Creature — Merfolk Wizard","1","{U}","Blue","""""","0","""{1}{U}, {T}: Target creature gains flying until end of turn.""","1","1","0","USD","ee9636ec-633b-430a-b696-31ce5457da1e","203687","4270803","","Alex Horley-Orlandelli","mb1"
"Candlelight Vigil","Candlelight Vigil","Mystery/the list (1/31/23)","Mystery Booster","MB1","43","$0.20","$0.20","","1x","","","","C","Enchantment — Aura","4","{3}{W}","White","""""","0","""Enchant creature
Enchanted creature gets +3/+2 and has vigilance.""","0","0","0","USD","0a6ebdae-7625-4fa9-9231-cd459d47332c","202841","4266577","","Alexander Forssberg","mb1"
"Capture Sphere","Capture Sphere","Mystery/the list (1/31/23)","Mystery Booster","MB1","308","$0.20","$0.20","","1x","","","","C","Enchantment — Aura","4","{3}{U}","Blue","""""","0","""Flash (You may cast this spell any time you could cast an instant.)
Enchant creature
When Capture Sphere enters the battlefield, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.""","0","0","0","USD","51609ebc-2a80-47f9-99c5-e0d1a0f617e8","203690","4270818","","Mark Behm","mb1"
"Caravan Escort","Caravan Escort","Mystery/the list (1/31/23)","Mystery Booster","MB1","44","$0.20","$0.20","","1x","","","","C","Creature — Human Knight","1","{W}","White","""• The abilities a leveler grants to itself don’t overwrite any other abilities it may have. In particular, they don’t overwrite the creature’s level up ability; it always has that.
• Effects that set a leveler’s power or toughness to a specific value, including the effects from a level symbol’s ability, apply in timestamp order. The timestamp of each level symbol’s ability is the same as the timestamp of the leveler itself, regardless of when the most recent level counter was put on it.
• Effects that modify a leveler’s power or toughness, such as the effects of Giant Growth or Glorious Anthem, will apply to it no matter when they started to take effect. The same is true for counters that change the creature’s power or toughness (such as +1/+1 counters) and effects that switch its power and toughness.
• If another creature becomes a copy of a leveler, all of the leveler’s printed abilities — including those represented by level symbols — are copied. The current characteristics of the leveler, and the number of level counters on it, are not. The abilities, power, and toughness of the copy will be determined based on how many level counters are on the copy.
• A creature’s level is based on how many level counters it has on it, not how many times its level up ability has been activated or has resolved. If a leveler gets level counters due to some other effect (such as Clockspinning) or loses level counters for some reason (such as Vampire Hexmage), its level is changed accordingly.""","0","""Level up {2} ({2}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
2/2
LEVEL 5+
5/5
First strike""","1","1","0","USD","fd888f5c-9655-4dbf-b776-cbcf4c8a15de","202844","4266592","","Goran Josic","mb1"
"Cartouche of Knowledge","Cartouche of Knowledge","Mystery/the list (1/31/23)","Mystery Booster","MB1","309","$0.26","$0.26","","1x","","","","C","Enchantment — Aura Cartouche","2","{1}{U}","Blue","""• Cartouche is an enchantment subtype with no special meaning. Other cards may care about which enchantments are Cartouches.
• If the target creature becomes an illegal target before a Cartouche spell resolves, the spell doesn’t resolve. It doesn’t enter the battlefield.
• Each Cartouche is an Aura with “Enchant creature you control.” If another player gains control of either the Cartouche or the enchanted creature (but not both), then the Cartouche will be enchanting an illegal permanent and be put into its owner’s graveyard as a state-based action.""","0","""Enchant creature you control
When Cartouche of Knowledge enters the battlefield, draw a card.
Enchanted creature gets +1/+1 and has flying.""","0","0","0","USD","3a8b133b-6d70-4605-8dfb-5869bb9b6bd7","203691","4270823","","Kieran Yanner","mb1"
"Cartouche of Solidarity","Cartouche of Solidarity","Mystery/the list (1/31/23)","Mystery Booster","MB1","45","$0.42","$0.42","","1x","","","","C","Enchantment — Aura Cartouche","1","{W}","White","""• Cartouche is an enchantment subtype with no special meaning. Other cards may care about which enchantments are Cartouches.
• If the target creature becomes an illegal target before a Cartouche spell resolves, the spell doesn’t resolve. It doesn’t enter the battlefield.
• Each Cartouche is an Aura with “Enchant creature you control.” If another player gains control of either the Cartouche or the enchanted creature (but not both), then the Cartouche will be enchanting an illegal permanent and be put into its owner’s graveyard as a state-based action.""","0","""Enchant creature you control
When Cartouche of Solidarity enters the battlefield, create a 1/1 white Warrior creature token with vigilance.
Enchanted creature gets +1/+1 and has first strike.""","0","0","0","USD","1ef605df-6dc5-4c1d-9cc3-14353ad15989","202845","4266597","","Kieran Yanner","mb1"
"Cartouche of Zeal","Cartouche of Zeal","Mystery/the list (1/31/23)","Mystery Booster","MB1","881","$0.25","$0.25","","1x","","","","C","Enchantment — Aura Cartouche","1","{R}","Red","""• Cartouche is an enchantment subtype with no special meaning. Other cards may care about which enchantments are Cartouches.
• If the target creature becomes an illegal target before a Cartouche spell resolves, the spell doesn’t resolve. It doesn’t enter the battlefield.
• Each Cartouche is an Aura with “Enchant creature you control.” If another player gains control of either the Cartouche or the enchanted creature (but not both), then the Cartouche will be enchanting an illegal permanent and be put into its owner’s graveyard as a state-based action.""","0","""Enchant creature you control
When Cartouche of Zeal enters the battlefield, target creature can't block this turn.
Enchanted creature gets +1/+1 and has haste.""","0","0","0","USD","36323cd9-70f9-423c-a0ef-9c2758f7201c","204456","4274810","","Kieran Yanner","mb1"
"Castaway's Despair","Castaway's Despair","Mystery/the list (1/31/23)","Mystery Booster","MB1","310","$0.20","$0.20","","1x","","","","C","Enchantment — Aura","4","{3}{U}","Blue","""• Castaway’s Despair can target a creature that’s already tapped.""","0","""Enchant creature
When Castaway's Despair enters the battlefield, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.""","0","0","0","USD","c860fde8-9c2b-42a3-986c-1f9d35598211","203692","4270828","","Chris Rahn","mb1"
"Caught in the Brights","Caught in the Brights","Mystery/the list (1/31/23)","Mystery Booster","MB1","48","$0.25","$0.25","","1x","","","","C","Enchantment — Aura","3","{2}{W}","White","""• After the enchanted creature is exiled, Caught in the Brights is put into its owner’s graveyard.
• If Caught in the Brights leaves the battlefield in response to its triggered ability, the resolving ability will exile the creature Caught in the Brights was enchanting as it left the battlefield.""","0","""Enchant creature
Enchanted creature can't attack or block.
When a Vehicle you control attacks, exile enchanted creature.""","0","0","0","USD","b328e4ea-7c5d-4a06-a365-76b616a0daca","202850","4266622","","Kieran Yanner","mb1"
"Center Soul","Center Soul","Mystery/the list (1/31/23)","Mystery Booster","MB1","51","$0.20","$0.20","","1x","","","","C","Instant","2","{1}{W}","White","""• Casting the card again due to the delayed triggered ability is optional. If you choose not to cast the card, or if you can’t (perhaps because there are no legal targets available), the card will stay exiled. You won’t get another chance to cast it on a future turn.
• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (either because another spell or ability counters it or because all its targets are illegal as it tries to resolve), none of its effects will happen, including rebound. The spell will be put into its owner’s graveyard and you won’t get to cast it again on your next turn.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions, such as “Cast [this spell] only during combat,” must be followed.
• As long as you cast a spell with rebound from your hand, rebound will work regardless of whether you paid its mana cost or an alternative cost you were permitted to pay.
• If you cast a spell with rebound from any zone other than your hand (including your opponent’s hand), rebound will have no effect.
• If a replacement effect (such as the one created by Rest in Peace) would cause a spell with rebound that you cast from your hand to be put somewhere other than into your graveyard as it resolves, you can choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a card from exile this way, it will go to its owner’s graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.""","0","""Target creature you control gains protection from the color of your choice until end of turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","627d925e-af2a-4d6d-a131-bb59976ea120","202856","4266652","","Igor Kieryluk","mb1"
"Certain Death","Certain Death","Mystery/the list (1/31/23)","Mystery Booster","MB1","597","$0.20","$0.40","","2x","","","","C","Sorcery","6","{5}{B}","Black","""• The targeted creature will have already left the battlefield before its controller loses 2 life and you gain 2 life. If it has any abilities that care about gaining or losing life, they won’t apply.
• If the creature becomes an illegal target for Certain Death, no player gains or loses life. If it’s a legal target but isn’t destroyed, most likely due to having indestructible, its controller still loses 2 life and you gain 2 life.""","0","""Destroy target creature. Its controller loses 2 life and you gain 2 life.""","0","0","0","USD","6b944c3a-a0b1-4a54-addd-a82d685390b8","203619","4270463","","Kev Walker","mb1"
"Chandra's Pyrohelix","Chandra's Pyrohelix","Mystery/the list (1/31/23)","Mystery Booster","MB1","883","$0.20","$0.20","","1x","","","","C","Instant","2","{1}{R}","Red","""• You divide the damage as you cast Chandra's Pyrohelix, not as it resolves. Each target must be assigned at least 1 damage. In other words, as you cast Chandra's Pyrohelix, you choose whether to have it deal 2 damage to a single target, or deal 1 damage to each of two targets.
• If Chandra's Pyrohelix targets two creatures and one becomes an illegal target, the remaining target is dealt 1 damage, not 2.""","0","""Chandra's Pyrohelix deals 2 damage divided as you choose among one or two targets.""","0","0","0","USD","b29eb8a6-082c-4264-a227-7e52a5363e87","204460","4274830","","Aleksi Briclot","mb1"
"Chandra's Revolution","Chandra's Revolution","Mystery/the list (1/31/23)","Mystery Booster","MB1","884","$0.21","$0.21","","1x","","","","C","Sorcery","4","{3}{R}","Red","""• Chandra’s Revolution can target a land that’s already tapped. That land won’t untap during its controller’s next untap step.""","0","""Chandra's Revolution deals 4 damage to target creature. Tap target land. That land doesn't untap during its controller's next untap step.""","0","0","0","USD","02239be6-5202-4766-bbd2-7ef9ce0b20cd","204461","4274835","","Clint Cearley","mb1"
"Chillbringer","Chillbringer","Mystery/the list (1/31/23)","Mystery Booster","MB1","314","$0.20","$0.20","","1x","","","","C","Creature — Elemental","5","{4}{U}","Blue","""• Chillbringer’s ability can target a creature that’s already tapped. That creature won’t untap during its controller’s next untap step.""","0","""Flying
When Chillbringer enters the battlefield, tap target creature an opponent controls. It doesn't untap during its controller's next untap step.""","3","3","0","USD","c364d1b2-259d-400e-8a1a-ee851aee77f8","203696","4270848","","Eytan Zana","mb1"
"Cinder Hellion","Cinder Hellion","Mystery/the list (1/31/23)","Mystery Booster","MB1","888","$0.24","$0.24","","1x","","","","C","Creature — Hellion","5","{4}{R}","Red","""""","0","""Trample
When Cinder Hellion enters the battlefield, it deals 2 damage to target opponent or planeswalker.""","4","4","0","USD","7f111537-e1b1-4408-ae5d-8bc06c408824","204469","4274875","","Jason Kang","mb1"
"Cliffside Lookout","Cliffside Lookout","Mystery/the list (1/31/23)","Mystery Booster","MB1","56","$0.24","$0.24","","1x","","","","C","Creature — Kor Scout Ally","1","{W}","White","""""","0","""{4}{W}: Creatures you control get +1/+1 until end of turn.""","1","1","0","USD","10c09d9e-e9ee-4a3c-8f88-a8990c1c244e","202866","4266702","","Eric Deschamps","mb1"
"Cloak of Mists","Cloak of Mists","Mystery/the list (1/31/23)","Mystery Booster","MB1","321","$0.27","$0.27","","1x","","","","C","Enchantment — Aura","2","{1}{U}","Blue","""""","0","""Enchant creature
Enchanted creature can't be blocked.""","0","0","0","USD","61b21181-6382-41b7-b436-671d94027c60","203703","4270883","","Tingting Yeh","mb1"
"Cloudshift","Cloudshift","Mystery/the list (1/31/23)","Mystery Booster","MB1","57","$0.44","$0.44","","1x","","","","C","Instant","1","{W}","White","""• Once the exiled permanent returns, it’s considered a new object with no relation to the object that it was. Auras attached to the exiled permanent will be put into their owners’ graveyards. Equipment attached to the exiled permanent will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist.
• The returned card won’t be the target of any spells or abilities that targeted it before. Any spells that don’t target, such as Akroma’s Vengeance, will still affect it.
• If a token is exiled this way, it will cease to exist and won’t return to the battlefield.
• When an effect returns the exiled card “under your control,” you control it indefinitely after that. In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, any creatures you control from Cloudshift’s effect are exiled.""","0","""Exile target creature you control, then return that card to the battlefield under your control.""","0","0","0","USD","c2ebce86-2342-482c-a882-8f3c02c56486","202869","4266717","","Howard Lyon","mb1"
"Coiling Oracle","Coiling Oracle","Mystery/the list (1/31/23)","Mystery Booster","MB1","1409","$0.25","$0.25","","1x","","","","C","Creature — Snake Elf Druid","2","{G}{U}","Blue/Green","""""","0","""When Coiling Oracle enters the battlefield, reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put that card into your hand.""","1","1","0","USD","b55743ca-f25f-4e03-bad5-ca0d77b133b8","203183","4268283","","Mark Zug","mb1"
"Collar the Culprit","Collar the Culprit","Mystery/the list (1/31/23)","Mystery Booster","MB1","59","$0.24","$0.24","","1x","","","","C","Instant","4","{3}{W}","White","""""","0","""Destroy target creature with toughness 4 or greater.""","0","0","0","USD","545f38df-88c3-4472-afc9-ee5f67542cb8","202871","4266727","","Victor Adame Minguez","mb1"
"Colossal Dreadmaw","Colossal Dreadmaw","Mystery/the list (1/31/23)","Mystery Booster","MB1","1164","$0.22","$0.22","","1x","","","","C","Creature — Dinosaur","6","{4}{G}{G}","Green","""""","0","""Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)""","6","6","0","USD","e8c2b329-4a5b-4435-9a58-f5e1262fd4c4","203054","4267638","","Jesper Ejsing","mb1"
"Combo Attack","Combo Attack","Mystery/the list (1/31/23)","Mystery Booster","MB1","1165","$0.20","$0.20","","1x","","","","C","Sorcery","3","{2}{G}","Green","""• You can’t cast Combo Attack without targeting two creatures your team controls. If one of those creatures is an illegal target as Combo Attack resolves, the other will still deal damage equal to its power.""","0","""Two target creatures your team controls each deal damage equal to their power to target creature.""","0","0","0","USD","54e13795-9a0a-46c6-b3be-29bbf52bab6e","203055","4267643","","Sara Winters","mb1"
"Commune with Nature","Commune with Nature","Mystery/the list (1/31/23)","Mystery Booster","MB1","1166","$0.24","$0.24","","1x","","","","C","Sorcery","1","{G}","Green","""• If you don’t reveal a creature card, put all the revealed cards on the bottom of your library in any order.""","0","""Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.""","0","0","0","USD","fb648eea-c731-4c4c-bf4a-a3f136983c36","203056","4267648","","Lars Grant-West","mb1"
"Conifer Strider","Conifer Strider","Mystery/the list (1/31/23)","Mystery Booster","MB1","1168","$0.24","$0.24","","1x","","","","C","Creature — Elemental","4","{3}{G}","Green","""""","0","""Hexproof (This creature can't be the target of spells or abilities your opponents control.)""","5","1","0","USD","baac2239-789a-42e6-8eb6-0b26836efb64","203058","4267658","","YW Tang","mb1"
"Contingency Plan","Contingency Plan","Mystery/the list (1/31/23)","Mystery Booster","MB1","330","$0.25","$0.25","","1x","","","","C","Sorcery","2","{1}{U}","Blue","""""","0","""Surveil 5. (Look at the top five cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)""","0","0","0","USD","40dc6986-202e-4f65-aee7-a631dda88ed0","203712","4270928","","Ryan Yee","mb1"
"Conviction","Conviction","Mystery/the list (1/31/23)","Mystery Booster","MB1","61","$0.24","$0.24","","1x","","","","C","Enchantment — Aura","2","{1}{W}","White","""• Players don’t have priority to cast spells and activate abilities between combat damage being assigned and being dealt. This means that if you want to return Conviction to its owner’s hand before combat damage is dealt, you must do so before combat damage is assigned (and the creature will no longer get +1/+3).
• Because damage remains marked on a creature until it’s removed as the turn ends, nonlethal damage dealt to the enchanted creature may become lethal if you return Conviction to its owner’s hand during that turn.""","0","""Enchant creature
Enchanted creature gets +1/+3.
{W}: Return Conviction to its owner's hand.""","0","0","0","USD","71a505f9-3717-470d-bac5-e935d7f59b2b","202874","4266742","","John Stanko","mb1"
"Coral Trickster","Coral Trickster","Mystery/the list (1/31/23)","Mystery Booster","MB1","334","$0.20","$0.20","","1x","","","","C","Creature — Merfolk Rogue","2","{1}{U}","Blue","""""","0","""Morph {U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Coral Trickster is turned face up, you may tap or untap target permanent.""","2","1","0","USD","a8bad7d4-7efb-49d1-833f-2871da6ab57d","203716","4270948","","D. Alexander Gregory","mb1"
"Countless Gears Renegade","Countless Gears Renegade","Mystery/the list (1/31/23)","Mystery Booster","MB1","62","$0.20","$0.20","","1x","","","","C","Creature — Dwarf Artificer","2","{1}{W}","White","""• Energy counters aren’t permanents. Paying {E} won’t satisfy a revolt ability.
• Revolt abilities check only whether a permanent you controlled left the battlefield this turn or not. They don’t apply multiple times if more than one permanent you controlled left the battlefield. They don’t check whether the permanent that left the battlefield is still in the zone it moved to.
• Revolt abilities don’t care why the permanent left the battlefield, who caused it to move, or where it moved to. They’re equally satisfied by an artifact you sacrificed to pay a cost, a creature you controlled that was destroyed by Murder, or an enchantment you returned to your hand with Leave in the Dust.
• Tokens that leave the battlefield will satisfy a revolt ability.
• All cards in the Aether Revolt set with triggered revolt abilities use an intervening “if” clause. A permanent you controlled must have left the battlefield earlier in the turn in order for these abilities to trigger; otherwise they do nothing. In other words, there’s no way to have the ability trigger if no permanent you controlled has left the battlefield that turn, even if you intend to have one do so in response to the triggered ability.""","0","""Revolt — When Countless Gears Renegade enters the battlefield, if a permanent you controlled left the battlefield this turn, create a 1/1 colorless Servo artifact creature token.""","2","2","0","USD","5c7cebae-6ba2-4cf1-a442-2c7a4fbc58da","202877","4266757","","Dan Scott","mb1"
"Covenant of Blood","Covenant of Blood","Mystery/the list (1/31/23)","Mystery Booster","MB1","603","$0.20","$0.20","","1x","","","","C","Sorcery","7","{6}{B}","Black","""• If the target permanent or player is an illegal target when Covenant of Blood tries to resolve, it won’t resolve and none of its effects will happen. You won’t gain any life. (Any creatures you tapped to cast Covenant of Blood remain tapped.)
• The rules for convoke have changed slightly since it last appeared in an expansion. Previously, convoke reduced the cost to cast a spell. Under current rules, you tap creatures at the same time you pay the spell’s costs. Tapping a creature this way is simply another way to pay.
• Convoke doesn’t change a spell’s mana cost or converted mana cost.
• When calculating a spell’s total cost, include any alternative costs, additional costs, or anything else that increases or reduces the cost to cast the spell. Convoke applies after the total cost is calculated.
• Because convoke isn’t an alternative cost, it can be used in conjunction with alternative costs.
• Tapping a multicolored creature using convoke will pay for {1} or one mana of your choice of any of that creature’s colors.
• When using convoke to cast a spell with {X} in its mana cost, first choose the value for X. That choice, plus any cost increases or decreases, will determine the spell’s total cost. Then you can tap creatures you control to help pay that cost. For example, if you cast Chord of Calling (a spell with convoke and mana cost {X}{G}{G}{G}) and choose X to be 3, the total cost is {3}{G}{G}{G}. If you tap two green creatures and two red creatures, you’ll have to pay {1}{G}.
• If a creature you control has a mana ability with {T} in the cost, activating that ability while casting a spell with convoke will result in the creature being tapped when you pay the spell’s costs. You won’t be able to tap it again for convoke. Similarly, if you sacrifice a creature to activate a mana ability while casting a spell with convoke, that creature won’t be on the battlefield when you pay the spell’s costs, so you won’t be able to tap it for convoke.""","0","""Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Covenant of Blood deals 4 damage to any target and you gain 4 life.""","0","0","0","USD","7e9d64d8-e215-4185-9d1a-e762bc9707d5","203625","4270493","","Seb McKinnon","mb1"
"Cower in Fear","Cower in Fear","Mystery/the list (1/31/23)","Mystery Booster","MB1","604","$0.20","$0.20","","1x","","","","C","Instant","3","{1}{B}{B}","Black","""• Cower in Fear affects only creatures your opponents control at the time it resolves. It won’t affect creatures that come under their control later in the turn.""","0","""Creatures your opponents control get -1/-1 until end of turn.""","0","0","0","USD","32d70b86-053a-47f2-8075-078a41114b0b","203626","4270498","","Nils Hamm","mb1"
"Crashing Tide","Crashing Tide","Mystery/the list (1/31/23)","Mystery Booster","MB1","338","$0.25","$0.25","","1x","","","","C","Sorcery","3","{2}{U}","Blue","""• Once you announce that you’re casting Crashing Tide, players can’t try to remove your Merfolk to make it lose flash until you’re done casting it. If it loses flash after it’s been cast, it will still resolve if able.
• If the target creature is an illegal target by the time Crashing Tide tries to resolve, the spell doesn’t resolve. You won’t draw a card.""","0","""This spell has flash as long as you control a Merfolk.
Return target creature to its owner's hand.
Draw a card.""","0","0","0","USD","8c06593d-3214-4c3a-981d-5300f1065573","203720","4270968","","Carmen Sinek","mb1"
"Crippling Blight","Crippling Blight","Mystery/the list (1/31/23)","Mystery Booster","MB1","605","$0.20","$0.20","","1x","","","","C","Enchantment — Aura","1","{B}","Black","""""","0","""Enchant creature
Enchanted creature gets -1/-1 and can't block.""","0","0","0","USD","1595979b-4ac8-43f7-b4fa-66c5eb92d1b4","203627","4270503","","Lucas Graciano","mb1"
"Crown-Hunter Hireling","Crown-Hunter Hireling","Mystery/the list (1/31/23)","Mystery Booster","MB1","895","$0.20","$0.60","","3x","","","","C","Creature — Ogre Mercenary","5","{4}{R}","Red","""• Crown-Hunter Hireling can attack only the monarch or a planeswalker controlled by the monarch. This check is done only as attackers are declared. After that point, Crown-Hunter Hireling won’t be removed from combat if that player ceases to be the monarch.
• The game starts with no monarch. Once an effect makes one player the monarch, the game will have exactly one monarch from that point forward.
• Abilities that trigger whenever you “become the monarch” trigger only if you aren’t already the monarch. For example, if you are already the monarch as Custodi Lich enters the battlefield, its last ability won’t trigger.
• If the triggered ability that causes the monarch to draw a card goes on the stack, and a different player becomes the monarch before that ability resolves, the first player will still draw the card.""","0","""When Crown-Hunter Hireling enters the battlefield, you become the monarch.
Crown-Hunter Hireling can't attack unless defending player is the monarch.""","4","4","0","USD","7f94fdfe-6a64-4afa-a610-bfc61d4530d1","204482","4274940","","Izzy","mb1"
"Crowned Ceratok","Crowned Ceratok","Mystery/the list (1/31/23)","Mystery Booster","MB1","1174","$0.24","$0.24","","1x","","","","C","Creature — Rhino","4","{3}{G}","Green","""""","0","""Trample
Each creature you control with a +1/+1 counter on it has trample.""","4","3","0","USD","e63308fc-40b6-40f5-a0a8-d0ca06d83de5","203210","4268418","","Steve Prescott","mb1"
"Crush Dissent","Crush Dissent","Mystery/the list (1/31/23)","Mystery Booster","MB1","339","$0.24","$0.24","","1x","","","","C","Instant","4","{3}{U}","Blue","""• You amass 2 even if the controller of the spell pays {2}.
• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.
• Some spells that amass may require targets. If each target chosen is an illegal target as that spell tries to resolve, it doesn’t resolve. You won’t amass.""","0","""Counter target spell unless its controller pays {2}.
Amass Zombies 2. (Put two +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","cfc67c6d-ba1e-4e30-a5a4-5672ec146cbd","203721","4270973","","Mike Bierek","mb1"
"Crushing Canopy","Crushing Canopy","Mystery/the list (1/31/23)","Mystery Booster","MB1","1175","$0.25","$0.25","","1x","","","","C","Instant","3","{2}{G}","Green","""""","0","""Choose one —
• Destroy target creature with flying.
• Destroy target enchantment.""","0","0","0","USD","a2db7acf-616c-4ad2-b2af-4556d9765a63","203212","4268428","","Simon Dominic","mb1"
"Daze","Daze","Mystery/the list (1/31/23)","Mystery Booster","MB1","342","$1.24","$1.24","","1x","","","","C","Instant","2","{1}{U}","Blue","""• If another effect causes Daze to cost more, you must pay that additional cost even if you pay its alternative cost.""","0","""You may return an Island you control to its owner's hand rather than pay this spell's mana cost.
Counter target spell unless its controller pays {1}.""","0","0","0","USD","58ebdee7-90b2-4b74-bb52-614b4042ceb7","203724","4270988","","Matthew D. Wilson","mb1"
"Dazzling Lights","Dazzling Lights","Mystery/the list (1/31/23)","Mystery Booster","MB1","343","$0.20","$0.20","","1x","","","","C","Instant","1","{U}","Blue","""• When you surveil, you may put all the cards you look at back on top of your library, you may put all of those cards into your graveyard, or you may put some of those cards on top and the rest of them into your graveyard.
• You perform the actions stated on a card in sequence. For some spells and abilities, you’ll surveil last. For others, you’ll surveil and then perform other actions.
• Some spells that instruct you to surveil require targets. You can’t cast a spell without choosing legal targets. If all of those targets become illegal, the spell doesn’t resolve and you won’t surveil.""","0","""Target creature gets -3/-0 until end of turn.
Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)""","0","0","0","USD","be623551-57cb-443d-a727-48e141f89dbe","203725","4270993","","Robbie Trevino","mb1"
