Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Alluring Suitor // Deadly Dancer","Alluring Suitor // Deadly Dancer","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","300","$0.18","$0.18","","1x","","","","U","Creature — Vampire","3","{2}{R}","Red","""• A creature put onto the battlefield attacking didn't “attack” and won't be counted to determine whether Alluring Suitor's ability should trigger.""","545232","""When you attack with exactly two creatures, transform Alluring Suitor.""","2","3","0","USD","8075878b-b673-4d0c-b335-8a37295cd8d8","253517","5274417","","Zinna Du","vow"
"Ancient Lumberknot","Ancient Lumberknot","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","230","$0.25","$0.25","","1x","","","","U","Creature — Treefolk","4","{2}{B}{G}","Black/Green","""• Ancient Lumberknot's ability doesn't actually change any creature's power. It changes only the amount of combat damage the creature assigns. All other rules and effects that check power or toughness use the real values, even if they cause damage “equal to a creature's power” to be dealt.""","541100","""Each creature you control with toughness greater than its power assigns combat damage equal to its toughness rather than its power.""","1","4","0","USD","22264087-bac4-4746-b6ce-0d44cce163e6","253539","5276277","","Nicholas Gregory","vow"
"Angelic Quartermaster","Angelic Quartermaster","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","2","$0.20","$0.40","","2x","","","","U","Creature — Angel Soldier","5","{3}{W}{W}","White","""""","540829","""Flying
When Angelic Quartermaster enters the battlefield, put a +1/+1 counter on each of up to two other target creatures.""","3","3","0","USD","41d81b88-c19b-4148-89ba-ae8fb53843e1","253042","5259285","","PINDURSKI","vow"
"Archghoul of Thraben","Archghoul of Thraben","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","93","$0.25","$0.50","","2x","","","","U","Creature — Zombie Cleric","3","{2}{B}","Black","""• If Archghoul of Thraben and another Zombie you control die at the same time, this ability will trigger once for each of them.""","540937","""Whenever Archghoul of Thraben or another Zombie you control dies, look at the top card of your library. If it's a Zombie card, you may reveal it and put it into your hand. If you don't put the card into your hand, you may put it into your graveyard.""","3","2","0","USD","0cf81c9d-ddb2-470e-8a4a-590049713e95","253017","5257274","","Johann Bodin","vow"
"Arm the Cathars","Arm the Cathars","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","3","$0.15","$0.15","","1x","","","","U","Sorcery","3","{1}{W}{W}","White","""• If you choose three targets as you cast Arm the Cathars, all three targets must be different creatures.""","540830","""Until end of turn, target creature gets +3/+3, up to one other target creature gets +2/+2, and up to one other target creature gets +1/+1. Those creatures gain vigilance until end of turn.""","0","0","0","USD","2004a20c-e434-4691-8ef2-740846ce6a51","253442","5268917","","Zoltan Boros","vow"
"Ballista Watcher // Ballista Wielder","Ballista Watcher // Ballista Wielder","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","143","$0.20","$0.20","","1x","","","","U","Creature — Human Soldier Werewolf","4","{2}{R}{R}","Red","""• The activated abilities of Ballista Watcher and Ballista Wielder are completely independent of one another. For example, if you activate Ballista Watcher's ability targeting a creature and then it becomes night, the targeted creature can still block this turn. Conversely, if you resolve Ballista Wielder's ability targeting a creature, transforming it into Ballista Watcher won't allow the creature dealt damage this way to block.""","540997","""{2}{R}, {T}: Ballista Watcher deals 1 damage to any target.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","4","3","0","USD","63d96c52-66ce-4b46-9a0b-7cd9a43f9253","253529","5275177","","Tomas Duchek","vow"
"Biolume Egg // Biolume Serpent","Biolume Egg // Biolume Serpent","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","49","$0.20","$0.40","","2x","","","","U","Creature — Serpent Egg","3","{2}{U}","Blue","""• You can't sacrifice Biolume Egg unless another effect allows you to.
• You may sacrifice any two lands with the subtype Island to activate Biolume Serpent's ability, even if they aren't basic or aren't named Island.
• If a permanent that isn't a double-faced card becomes a copy of Biolume Egg and then is sacrificed, that card can't be returned to the battlefield transformed. It will remain in the graveyard.""","540886","""Defender
When Biolume Egg enters the battlefield, scry 2.
When you sacrifice Biolume Egg, return it to the battlefield transformed under its owner's control at the beginning of the next end step.""","0","4","0","USD","57039230-bf5a-4489-9dc1-37e27b17bd84","253029","5258174","","Filip Burburan","vow"
"Blood Hypnotist","Blood Hypnotist","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","145","$0.16","$0.32","","2x","","","","U","Creature — Vampire","3","{2}{R}","Red","""""","541000","""Blood Hypnotist can't block.
Whenever you sacrifice one or more Blood tokens, target creature can't block this turn. This ability triggers only once each turn.""","3","3","0","USD","d85e0477-9176-4a3e-badc-f1c1c734e59c","253493","5273081","","Marie Magny","vow"
"Bloodsworn Squire // Bloodsworn Knight","Bloodsworn Squire // Bloodsworn Knight","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","97","$0.19","$0.19","","1x","","","","U","Creature — Vampire Soldier","4","{3}{B}","Black","""• The effect that makes Bloodsworn Squire indestructible until end of turn continues to apply after it transforms into Bloodsworn Knight.""","540941","""{1}{B}, Discard a card: Bloodsworn Squire gains indestructible until end of turn. Tap it. Then if there are four or more creature cards in your graveyard, transform Bloodsworn Squire. (Damage and effects that say ""destroy"" don't destroy it.)""","3","3","0","USD","a7cbdd54-7685-4921-ab60-dc36e647a4c5","253054","5260505","","Darren Tan","vow"
"Bloodtithe Harvester","Bloodtithe Harvester","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","232","$0.35","$0.35","","1x","","","","U","Creature — Vampire","2","{B}{R}","Black/Red","""• The value of X is determined as the ability resolves.
• The words “until end of turn” were inadvertently omitted from the printed card. Bloodvial Purveyor's current Oracle text appears above.
• Only Blood tokens controlled by the player Bloodvial Purveyor is attacking or the controller of the planeswalker it's attacking are counted to determine the bonus from its last ability.""","541102","""When Bloodtithe Harvester enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{T}, Sacrifice Bloodtithe Harvester: Target creature gets -X/-X until end of turn, where X is twice the number of Blood tokens you control. Activate only as a sorcery.""","3","2","0","USD","f0192cf7-3391-4720-b9c8-72dec5dde01e","253597","5280258","","Lucas Graciano","vow"
"Boarded Window","Boarded Window","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","253","$0.19","$0.38","","2x","","","","U","Artifact","3","{3}","","""• Boarded Window's triggered ability checks the total amount of damage dealt to you during the turn. That damage needn't have been dealt all at once, and Boarded Window needn't have been on the battlefield at the time the damage was dealt. Boarded Window doesn't take into account any life that you gained this turn.""","541128","""Creatures attacking you get -1/-0.
At the beginning of each end step, if you were dealt 4 or more damage this turn, exile Boarded Window.""","0","0","0","USD","f02cf94c-94d3-4c4c-a7ae-b4d48ef5b14e","253538","5276167","","Zoltan Boros","vow"
"Bramble Wurm","Bramble Wurm","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","189","$0.20","$0.40","","2x","","","","U","Creature — Wurm","7","{6}{G}","Green","""""","541051","""Reach, trample
When Bramble Wurm enters the battlefield, you gain 5 life.
{2}{G}, Exile Bramble Wurm from your graveyard: You gain 5 life.""","7","6","0","USD","8f16f137-4ceb-469c-a381-e575d58f456b","253499","5273706","","Lars Grant-West","vow"
"Bride's Gown","Bride's Gown","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","4","$0.19","$0.38","","2x","","","","U","Artifact — Equipment","2","{1}{W}","White","""• In the phrase “as long as an Equipment named . . . is attached to a creature you control,” the “you” is the controller of the Equipment, not the controller of the creature it's attached to. Suppose an opponent controls a creature equipped with Bride's Gown and another creature equipped with Groom's Finery, and they also control both of those Equipment. If you gain control of one of those creatures but not the Equipment attached to it, the creature you gained control of will get all the bonuses and the creature they control will only get +2/+0.""","540831","""Equipped creature gets +2/+0. It gets an additional +0/+2 and has first strike as long as an Equipment named Groom's Finery is attached to a creature you control.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","b3e5dbbe-ca99-41a5-901d-511b9f3ccea6","253670","5281228","","Eric Deschamps","vow"
"Brine Comber // Brinebound Gift","Brine Comber // Brinebound Gift","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","233","$0.21","$0.42","","2x","","","","U","Creature — Spirit","3","{1}{W}{U}","White/Blue","""""","541103","""Whenever Brine Comber enters the battlefield or becomes the target of an Aura spell, create a 1/1 white Spirit creature token with flying.
Disturb {W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","1","1","0","USD","8d233bc5-8a08-4d38-abd4-21a112141afd","253049","5260055","","Olena Richards","vow"
"Cartographer's Survey","Cartographer's Survey","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","190","$0.20","$0.40","","2x","","","","U","Sorcery","4","{3}{G}","Green","""""","541052","""Look at the top seven cards of your library. Put up to two land cards from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.""","0","0","0","USD","b9a41cfc-f329-4e69-a785-835f69c7d2ba","253547","5277157","","Donato Giancola","vow"
"Catapult Fodder // Catapult Captain","Catapult Fodder // Catapult Captain","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","99","$0.24","$0.24","","1x","","","","U","Creature — Zombie","3","{2}{B}","Black","""• To satisfy Catapult Fodder's condition, each of the three creatures must have toughness greater than its own power, regardless of the power and toughness of the other two creatures.""","540944","""At the beginning of combat on your turn, if you control three or more creatures that each have toughness greater than their power, transform Catapult Fodder.""","1","5","0","USD","e61b3afa-66e0-4f7b-84bc-7ae2cc6d28d4","253587","5279678","","Jesper Ejsing","vow"
"Child of the Pack // Savage Packmate","Child of the Pack // Savage Packmate","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","234","$0.25","$0.50","","2x","","","","U","Creature — Human Werewolf","4","{2}{R}{G}","Red/Green","""""","541105","""{2}{R}{G}: Create a 2/2 green Wolf creature token.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","5","0","USD","cb168e3c-2c78-4e70-a39b-06aa6a47998c","253545","5276937","","Mila Pesic","vow"
"Circle of Confinement","Circle of Confinement","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","7","$0.20","$0.40","","2x","","","","U","Enchantment","2","{1}{W}","White","""• If Circle of Confinement leaves the battlefield before its enters-the-battlefield ability resolves, the target creature won't be exiled.
• Auras attached to the exiled creature will be put into their owners' graveyards. Any Equipment will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist. When the card returns to the battlefield, it will be a new object with no connection to the card that was exiled.
• If a token is exiled this way, it will cease to exist and won't return to the battlefield.""","540834","""When Circle of Confinement enters the battlefield, exile target creature an opponent controls with mana value 3 or less until Circle of Confinement leaves the battlefield.
Whenever an opponent casts a Vampire spell with the same name as a card exiled with Circle of Confinement, you gain 2 life.""","0","0","0","USD","13031fb6-9d5a-4add-9a86-28b2a9373fd2","253548","5277267","","Lorenzo Mastroianni","vow"
"Cloaked Cadet","Cloaked Cadet","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","192","$0.15","$0.15","","1x","","","","U","Creature — Human Ranger","5","{4}{G}","Green","""• You draw only one card no matter how many counters are placed or how many Humans they are placed on.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","541054","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever one or more +1/+1 counters are put on one or more Humans you control, draw a card. This ability triggers only once each turn.""","2","4","0","USD","06d86c79-d2c7-4900-9474-4d4bc4c74d44","253067","5261550","","Igor Kieryluk","vow"
"Cobbled Lancer","Cobbled Lancer","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","52","$0.20","$0.20","","1x","","","","U","Creature — Zombie Horse","1","{U}","Blue","""""","540890","""As an additional cost to cast this spell, exile a creature card from your graveyard.
{3}{U}, Exile Cobbled Lancer from your graveyard: Draw a card.""","3","3","0","USD","4a2d3ba4-07c7-46bd-8241-0fa41105b771","253589","5279793","","Igor Kieryluk","vow"
"Dawnhart Geist","Dawnhart Geist","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","8","$0.20","$0.40","","2x","","","","U","Creature — Spirit Warlock","2","{1}{W}","White","""""","540835","""Whenever you cast an enchantment spell, you gain 2 life.""","1","3","0","USD","a1d27617-2d3d-44a1-b93f-0694253b6774","252968","5256469","","Artur Treffner","vow"
"Distracting Geist // Clever Distraction","Distracting Geist // Clever Distraction","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","9","$0.19","$0.19","","1x","","","","U","Creature — Spirit","3","{2}{W}","White","""• Distracting Geist's triggered ability can only target a creature controlled by the player you are attacking with Distracting Geist, even if other creatures you control are also attacking other players. This is also true for the ability of the creature enchanted by Clever Distraction.""","540836","""Whenever Distracting Geist attacks, tap target creature defending player controls.
Disturb {4}{W} (You may cast this card from your graveyard transformed for its disturb cost.)""","2","1","0","USD","a7fc0939-6286-44de-a727-c83bfd3fa752","253239","5265920","","Andrew Mar","vow"
"Diver Skaab","Diver Skaab","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","56","$0.16","$0.32","","2x","","","","U","Creature — Zombie","5","{3}{U}{U}","Blue","""""","540894","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Diver Skaab exploits a creature, target creature's owner puts it on the top or bottom of their library.""","3","5","0","USD","38b5fdf4-3884-436f-8066-bc7593e72b02","253052","5260385","","Dave Kendall","vow"
"Dormant Grove // Gnarled Grovestrider","Dormant Grove // Gnarled Grovestrider","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","198","$0.25","$0.25","","1x","","","","U","Enchantment","4","{3}{G}","Green","""""","541060","""At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if that creature has toughness 6 or greater, transform Dormant Grove.""","0","0","0","USD","e7d3012e-1798-4f72-8d9a-b2d16f817502","253024","5257624","","Kekai Kotaki","vow"
"Dread Fugue","Dread Fugue","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","107","$0.20","$0.20","","1x","","","","U","Sorcery","1","{B}","Black","""• If you cast a spell for its cleave cost, that spell doesn't have any of the text in square brackets while it's on the stack.
• A cleave cost is an alternative cost that's paid instead of the spell's mana cost. Casting a spell for its cleave cost doesn't change the spell's mana value.
• You can't cast a spell for both its cleave cost and another alternative cost. For example, if an effect gives an Alchemist's Retrieval in your graveyard a flashback cost of {U}, you can't cast it from your graveyard for its cleave cost.
• If an effect allows you to “cast a spell without paying its mana cost,” you can't cast that spell for its cleave cost.""","540955","""Cleave {2}{B} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Target player reveals their hand. You choose a nonland card from it [with mana value 2 or less]. That player discards that card.""","0","0","0","USD","0ad4c472-b8ce-4ae0-a6f0-726ea74722c5","252953","5255214","","Rovina Cai","vow"
"Fell Stinger","Fell Stinger","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","112","$0.30","$0.60","","2x","","","","U","Creature — Zombie Scorpion","3","{2}{B}","Black","""""","540960","""Deathtouch
Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Fell Stinger exploits a creature, target player draws two cards and loses 2 life.""","3","2","0","USD","27347849-6c07-42c0-bee4-74f93d7ad511","252882","5251849","","Lars Grant-West","vow"
"Foreboding Statue // Forsaken Thresher","Foreboding Statue // Forsaken Thresher","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","256","$0.24","$0.48","","2x","","","","U","Artifact Creature — Construct","3","{3}","","""• You can't tap Foreboding Statue to get one more mana while resolving its triggered ability in your end step.""","541131","""{T}: Add one mana of any color. Put an omen counter on Foreboding Statue.
At the beginning of your end step, if there are three or more omen counters on Foreboding Statue, untap it, then transform it.""","1","2","0","USD","a27b9d82-f613-4789-9e8b-f37db5597027","253744","5287053","","Aaron Miller","vow"
"Frenzied Devils","Frenzied Devils","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","159","$0.15","$0.30","","2x","","","","U","Creature — Devil","5","{4}{R}","Red","""""","541015","""Haste
Whenever you cast a noncreature spell, Frenzied Devils gets +2/+2 until end of turn.""","3","3","0","USD","b7912206-6de3-4085-b5f6-a2e90ea55b90","253173","5263945","","Andrey Kuzinskiy","vow"
"Geistlight Snare","Geistlight Snare","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","60","$0.35","$0.35","","1x","","","","U","Instant","3","{2}{U}","Blue","""• Geistlight Snare costs {2} less if you control a Spirit and an enchantment. It also costs {2} less if you control one permanent that's both an enchantment and a Spirit.""","540898","""This spell costs {1} less to cast if you control a Spirit. It also costs {1} less to cast if you control an enchantment.
Counter target spell unless its controller pays {3}.""","0","0","0","USD","7302b5da-cac5-4ce7-ad38-2ff4e410891b","252944","5254294","","Anato Finnstark","vow"
"Groom's Finery","Groom's Finery","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","117","$0.18","$0.18","","1x","","","","U","Artifact — Equipment","2","{1}{B}","Black","""• In the phrase “as long as an Equipment named . . . is attached to a creature you control,” the “you” is the controller of the Equipment, not the controller of the creature it's attached to. Suppose an opponent controls a creature equipped with Bride's Gown and another creature equipped with Groom's Finery, and they also control both of those Equipment. If you gain control of one of those creatures but not the Equipment attached to it, the creature you gained control of will get all the bonuses and the creature they control will only get +2/+0.""","540965","""Equipped creature gets +2/+0. It gets an additional +0/+2 and has deathtouch as long as an Equipment named Bride's Gown is attached to a creature you control.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","43bc65cf-4444-4db3-9bb3-a7d91e560470","253051","5260275","","Eric Deschamps","vow"
"Gryffwing Cavalry","Gryffwing Cavalry","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","16","$0.15","$0.15","","1x","","","","U","Creature — Human Knight","4","{3}{W}","White","""• You must choose a target for Gryffwing Cavalry's last ability before you choose whether or not to pay the cost. If there is no legal target, you won't have the opportunity to pay the cost.
• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","540846","""Flying
Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever Gryffwing Cavalry attacks, you may pay {1}{W}. If you do, target attacking creature without flying gains flying until end of turn.""","2","2","0","USD","792d5b41-27f3-455b-890e-a1771944fc7d","253595","5280143","","Steve Prescott","vow"
"Gutter Skulker // Gutter Shortcut","Gutter Skulker // Gutter Shortcut","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","62","$0.19","$0.19","","1x","","","","U","Creature — Spirit","4","{3}{U}","Blue","""• If Gutter Skulker or the creature enchanted by Gutter Shortcut is attacking with another creature and becomes blocked, removing the other creature from combat doesn't cause it to become unblocked.""","540900","""Gutter Skulker can't be blocked as long as it's attacking alone.
Disturb {3}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","3","3","0","USD","ceb84515-7b8f-444d-b6a9-61231621f9b7","253084","5262230","","Viko Menezes","vow"
"Hero's Downfall","Hero's Downfall","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","120","$0.28","$0.28","","1x","","","","U","Instant","3","{1}{B}{B}","Black","""""","540969","""Destroy target creature or planeswalker.""","0","0","0","USD","c1b0751e-3a7e-4568-8c64-7429d6829687","253536","5275947","","Chris Rallis","vow"
"Infestation Expert // Infested Werewolf","Infestation Expert // Infested Werewolf","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","206","$0.20","$0.40","","2x","","","","U","Creature — Human Werewolf","5","{4}{G}","Green","""""","541071","""Whenever Infestation Expert enters the battlefield or attacks, create a 1/1 green Insect creature token.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","3","4","0","USD","0936761c-7cdc-49ef-8a0d-ed79219f1056","253533","5275617","","Vincent Proce","vow"
"Innocent Traveler // Malicious Invader","Innocent Traveler // Malicious Invader","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","121","$0.20","$0.20","","1x","","","","U","Creature — Human","4","{2}{B}{B}","Black","""• When Innocent Traveler's ability resolves, the next opponent in turn order chooses whether they want to sacrifice a creature at all and which creature to sacrifice if so, then each other opponent in turn order does the same, knowing the choices made before them. Then all the chosen creatures are sacrificed at the same time. If no creatures are sacrificed this way, Innocent Traveler is transformed.""","540970","""At the beginning of your upkeep, any opponent may sacrifice a creature. If no one does, transform Innocent Traveler.""","1","3","0","USD","13a5e5fd-a67a-4c0e-97ae-923bdbc1be20","253034","5258545","","Cristi Balanescu","vow"
"Innocent Traveler // Malicious Invader","Innocent Traveler // Malicious Invader","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","294","$0.19","$0.19","","1x","","","","U","Creature — Human","4","{2}{B}{B}","Black","""• When Innocent Traveler's ability resolves, the next opponent in turn order chooses whether they want to sacrifice a creature at all and which creature to sacrifice if so, then each other opponent in turn order does the same, knowing the choices made before them. Then all the chosen creatures are sacrificed at the same time. If no creatures are sacrificed this way, Innocent Traveler is transformed.""","545223","""At the beginning of your upkeep, any opponent may sacrifice a creature. If no one does, transform Innocent Traveler.""","1","3","0","USD","49691eb6-a6a4-4171-ae34-d43b44eb2ac6","253193","5264360","","Sami Makkonen","vow"
"Into the Night","Into the Night","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","163","$0.25","$0.25","","1x","","","","U","Sorcery","4","{3}{R}","Red","""• If you discard zero cards, you will draw one card.""","541020","""It becomes night. Discard any number of cards, then draw that many cards plus one.""","0","0","0","USD","b5a96286-0dda-4761-a1c5-241288c36275","253543","5276717","","Valera Lutfullina","vow"
"Laid to Rest","Laid to Rest","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","207","$0.25","$0.25","","1x","","","","U","Enchantment","4","{3}{G}","Green","""• If a Human you control with a +1/+1 counter on it dies, both abilities will trigger.""","541073","""Whenever a Human you control dies, draw a card.
Whenever a creature you control with a +1/+1 counter on it dies, you gain 2 life.""","0","0","0","USD","141f7948-3140-40f2-95dd-ab6c79f2a821","253065","5261330","","Colin Boyer","vow"
"Lambholt Raconteur // Lambholt Ravager","Lambholt Raconteur // Lambholt Ravager","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","167","$0.24","$0.24","","1x","","","","U","Creature — Human Werewolf","4","{3}{R}","Red","""""","541024","""Whenever you cast a noncreature spell, Lambholt Raconteur deals 1 damage to each opponent.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","4","0","USD","0cbee24c-9147-46cb-a5f9-8d919c021aa4","253530","5275287","","Andrey Kuzinskiy","vow"
"Lantern of the Lost","Lantern of the Lost","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","259","$0.25","$0.25","","1x","","","","U","Artifact","1","{1}","","""""","541135","""When Lantern of the Lost enters the battlefield, exile target card from a graveyard.
{1}, {T}, Exile Lantern of the Lost: Exile all cards from all graveyards, then draw a card.""","0","0","0","USD","c2303f11-2c82-44d5-893a-8e71dece7746","253713","5283643","","Chris Cold","vow"
"Lunar Rejection","Lunar Rejection","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","67","$0.19","$0.38","","2x","","","","U","Instant","2","{1}{U}","Blue","""• If you cast a spell for its cleave cost, that spell doesn't have any of the text in square brackets while it's on the stack.
• A cleave cost is an alternative cost that's paid instead of the spell's mana cost. Casting a spell for its cleave cost doesn't change the spell's mana value.
• You can't cast a spell for both its cleave cost and another alternative cost. For example, if an effect gives an Alchemist's Retrieval in your graveyard a flashback cost of {U}, you can't cast it from your graveyard for its cleave cost.
• If an effect allows you to “cast a spell without paying its mana cost,” you can't cast that spell for its cleave cost.""","540908","""Cleave {3}{U} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Return target [Wolf or Werewolf] creature to its owner's hand.
Draw a card.""","0","0","0","USD","0f66511c-355f-4e8a-96fc-3afc7a315231","253043","5259395","","Donato Giancola","vow"
"Magma Pummeler","Magma Pummeler","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","169","$0.20","$0.20","","1x","","","","U","Creature — Elemental","2","{X}{R}{R}","Red","""• If an amount of damage would be dealt to Magma Pummeler greater than the number of +1/+1 counters on it, all of that damage is prevented, and all of those counters are removed. In most cases, this will result in Magma Pummeler having 0 toughness, so it will be put into its owner's graveyard. Its reflexive triggered ability still triggers and it will still deal that much damage to any target.""","541027","""Magma Pummeler enters the battlefield with X +1/+1 counters on it.
If damage would be dealt to Magma Pummeler while it has a +1/+1 counter on it, prevent that damage and remove that many +1/+1 counters from it. When one or more counters are removed from Magma Pummeler this way, it deals that much damage to any target.""","0","0","0","USD","42f133d6-35c3-49b7-85f6-d6cfa6bac3d9","253482","5272011","","Filip Burburan","vow"
"Markov Purifier","Markov Purifier","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","312","$0.20","$0.20","","1x","","","","U","Creature — Vampire Cleric","3","{1}{W}{B}","White/Black","""• Markov Purifier's ability triggers if you gained any amount of life that turn, even if you also lost that much or more life.""","545246","""Lifelink
At the beginning of your end step, if you gained life this turn, you may pay {2}. If you do, draw a card.""","2","3","0","USD","533673f3-5e18-4630-bd71-001774d698a8","253492","5272971","","Samuel Araya","vow"
"Markov Retribution","Markov Retribution","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","171","$0.15","$0.15","","1x","","","","U","Sorcery","3","{2}{R}","Red","""""","541029","""Choose one or both —
• Creatures you control get +1/+0 until end of turn.
• Target Vampire you control deals damage equal to its power to another target creature.""","0","0","0","USD","48d3840c-db27-4512-bfe3-92249094e5b4","253480","5271791","","Uriah Voth","vow"
"Markov Waltzer","Markov Waltzer","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","313","$0.18","$0.36","","2x","","","","U","Creature — Vampire","4","{2}{R}{W}","White/Red","""""","545247","""Flying, haste
At the beginning of combat on your turn, up to two target creatures you control each get +1/+0 until end of turn.""","1","3","0","USD","bd545edd-699a-4ee9-8d8e-1e875cf4f2af","253802","5292763","","Jason A. Engle","vow"
"Mischievous Catgeist // Catlike Curiosity","Mischievous Catgeist // Catlike Curiosity","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","69","$0.24","$0.48","","2x","","","","U","Creature — Cat Spirit","2","{1}{U}","Blue","""""","540911","""Whenever Mischievous Catgeist deals combat damage to a player, draw a card.
Disturb {2}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","1","1","0","USD","a3ff628a-ef8e-45c4-84e7-a33ec28f025a","253466","5271184","","Denman Rooke","vow"
"Oakshade Stalker // Moonlit Ambusher","Oakshade Stalker // Moonlit Ambusher","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","212","$0.20","$0.40","","2x","","","","U","Creature — Human Ranger Werewolf","3","{2}{G}","Green","""• You may cast Oakshade Stalker as though it had flash by paying {2} more even if it's night.""","541078","""You may cast this spell as though it had flash if you pay {2} more to cast it.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","3","3","0","USD","8bcaa944-4e45-457c-be9c-07377b6ed08b","253742","5286833","","Alexander Mokhov","vow"
"Ollenbock Escort","Ollenbock Escort","Innstrad crimson vow","Innistrad: Crimson Vow","VOW","27","$0.20","$0.20","","1x","","","","U","Creature — Human Cleric","1","{W}","White","""• The creature having a +1/+1 counter on it is part of the targeting requirement of Ollenbock Escort's ability. After the ability has resolved, the creature won't lose lifelink or indestructible if the counter goes away.""","540859","""Vigilance
Sacrifice Ollenbock Escort: Target creature you control with a +1/+1 counter on it gains lifelink and indestructible until end of turn.""","1","1","0","USD","f7a659bf-9d85-4011-980e-c3a8dc4513e9","253444","5269137","","Eric Wilkerson","vow"
