Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Falthis, Shadowcat Familiar","Falthis, Shadowcat Familiar","Commander legends 1/30/23","Commander Legends","CMR","126","$0.25","$0.75","","3x","","","","U","Legendary Creature — Nightmare Cat","3","{2}{B}","Black","""• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","497646","""Commanders you control have menace and deathtouch.
Partner (You can have two commanders if both have partner.)""","2","2","0","USD","84537fea-ad81-4a9a-99d4-722a938adc7d","226903","4649756","","Jesper Ejsing","cmr"
"Fathom Fleet Swordjack","Fathom Fleet Swordjack","Commander legends 1/30/23","Commander Legends","CMR","177","$0.25","$0.75","","3x","","","","U","Creature — Orc Pirate","4","{3}{R}","Red","""• If Fathom Fleet Swordjack leaves the battlefield after its triggered ability triggers but before it resolves, the ability will resolve as normal. The player or planeswalker it was attacking will be dealt damage. On the other hand, if it remains on the battlefield but leaves combat before its triggered ability resolves, no player or planeswalker is dealt damage.
• Exiling the card with encore is a cost to activate the ability. Once you announce that you’re activating it, no player may take actions until you’ve finished. They can’t try to remove the card from your graveyard to stop you from paying the cost.
• Opponents who have left the game aren’t counted when determining how many tokens to create.
• The tokens copy only what’s on the original card. Effects that modified that creature when it was previously on the battlefield won’t be copied.
• Each token must attack the appropriate player if able.
• If one of the tokens can’t attack for any reason (such as being tapped), then it doesn’t attack. If there’s a cost associated with having it attack, you aren’t forced to pay that cost, so it doesn’t have to attack in that case either.
• If an effect stops a token from attacking a specific player, that token can attack any player or planeswalker, or not attack at all. If the effect stops the token from attacking a specific player unless a cost is paid, you don’t have to pay that cost unless you want to attack that player.
• If one of the tokens somehow is under another player’s control as the delayed triggered ability resolves, you can’t sacrifice that token. It remains on the battlefield indefinitely, even if you regain control of it later.""","497697","""Whenever Fathom Fleet Swordjack attacks, it deals damage to the player or planeswalker it's attacking equal to the number of artifacts you control.
Encore {5}{R} ({5}{R}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)""","4","3","0","USD","53c267b7-dbd6-43c5-9741-10f635bff4b1","227176","4666550","","Zoltan Boros","cmr"
"Feast of Succession","Feast of Succession","Commander legends 1/30/23","Commander Legends","CMR","127","$0.24","$0.48","","2x","","","","U","Sorcery","6","{4}{B}{B}","Black","""• You can cast Feast of Succession to become the monarch while no creatures are on the battlefield.
• Feast of Succession affects only creatures on the battlefield at the time it resolves. Creatures that enter the battlefield later in the turn won’t get -4/-4.
• The game starts with no monarch. Once an effect makes one player the monarch, the game will have exactly one monarch from that point forward. As a player becomes the monarch, the current monarch (if any) ceases being the monarch.
• There are two inherent triggered abilities associated with being the monarch. These triggered abilities have no source and are controlled by the player who was the monarch at the time the abilities triggered. The full texts of these abilities are “At the beginning of the monarch’s end step, that player draws a card” and “Whenever a creature deals combat damage to the monarch, its controller becomes the monarch.”
• If the triggered ability that causes the monarch to draw a card goes on the stack and a different player becomes the monarch before that ability resolves, the first player will still draw the card.
• If the monarch leaves the game during another player’s turn, that player becomes the monarch. If the monarch leaves the game during their turn, the next player in turn order becomes the monarch.
• If combat damage dealt to the monarch causes that player to lose the game, the triggered ability that causes the controller of the attacking creature to become the monarch doesn’t resolve. In most cases, the controller of the attacking creature will still become the monarch as it is likely their turn.""","497647","""All creatures get -4/-4 until end of turn. You become the monarch.""","0","0","0","USD","ac83f97d-c8c9-480c-a32c-918035673ab4","227067","4659434","","Seb McKinnon","cmr"
"Fencing Ace","Fencing Ace","Commander legends 1/30/23","Commander Legends","CMR","21","$0.20","$0.80","","4x","","","","U","Creature — Human Soldier","2","{1}{W}","White","""""","497541","""Double strike""","1","1","0","USD","86d8754c-816f-4d07-8dcd-9611bf0beb87","227122","4662360","","David Rapoza","cmr"
"First Response","First Response","Commander legends 1/30/23","Commander Legends","CMR","22","$0.20","$0.80","","4x","","","","U","Enchantment","4","{3}{W}","White","""• Damage dealt to you causes you to lose that much life.
• First Response looks at the entire previous turn to determine whether its ability triggers or not. It doesn’t matter whether First Response was on the battlefield when you lost life.
• First Response checks only if you lost life during the turn, not whether your life total decreased over the course of the turn. For example, if you lost 2 life and then gained 8 life last turn, First Response’s ability will trigger.
• Only one Soldier will be created no matter how much life was lost.
• The Soldier won’t be able to attack the turn it’s created (unless something gives it haste).""","497542","""At the beginning of each upkeep, if you lost life last turn, create a 1/1 white Soldier creature token.""","0","0","0","USD","0270f9f2-9afe-4bbb-b14c-0e2da7f54dfc","226658","4639391","","Slawomir Maniak","cmr"
"First Response","First Response","Commander legends 1/30/23","Commander Legends","CMR","22","$0.28","$0.28","Foil","1x","","","","U","Enchantment","4","{3}{W}","White","""• Damage dealt to you causes you to lose that much life.
• First Response looks at the entire previous turn to determine whether its ability triggers or not. It doesn’t matter whether First Response was on the battlefield when you lost life.
• First Response checks only if you lost life during the turn, not whether your life total decreased over the course of the turn. For example, if you lost 2 life and then gained 8 life last turn, First Response’s ability will trigger.
• Only one Soldier will be created no matter how much life was lost.
• The Soldier won’t be able to attack the turn it’s created (unless something gives it haste).""","497542","""At the beginning of each upkeep, if you lost life last turn, create a 1/1 white Soldier creature token.""","0","0","0","USD","0270f9f2-9afe-4bbb-b14c-0e2da7f54dfc","226658","4639396","","Slawomir Maniak","cmr"
"Frenzied Saddlebrute","Frenzied Saddlebrute","Commander legends 1/30/23","Commander Legends","CMR","180","$0.25","$0.75","","3x","","","","U","Creature — Orc Warrior","5","{4}{R}","Red","""• Frenzied Saddlebrute doesn’t cause any creatures to gain haste. It just allows all creatures (including those you don’t control) to attack as though they had haste if they’re attacking your opponents or their planeswalkers.""","497700","""Haste
All creatures can attack your opponents and planeswalkers your opponents control as though those creatures had haste.""","5","4","0","USD","d518fffb-542f-4752-be05-d0dbcf4dd6c2","227181","4667000","","Wisnu Tan","cmr"
"Furnace Celebration","Furnace Celebration","Commander legends 1/30/23","Commander Legends","CMR","181","$0.20","$0.60","","3x","","","","U","Enchantment","3","{1}{R}{R}","Red","""• Furnace Celebration itself doesn’t allow you to sacrifice any permanents. Its ability triggers whenever you sacrifice a permanent because something else instructed you to.
• You choose whether to pay {2} as the ability resolves, if that target is still legal. No player may take actions between the time you pay {2} and the time damage is dealt.
• You can’t pay {2} more than once each time Furnace Celebration’s ability resolves.""","497701","""Whenever you sacrifice another permanent, you may pay {2}. If you do, Furnace Celebration deals 2 damage to any target.""","0","0","0","USD","f48f7f79-fc49-4d1e-a84f-c630ba238e83","226837","4645161","","Svetlin Velinov","cmr"
"Ghost of Ramirez DePietro","Ghost of Ramirez DePietro","Commander legends 1/30/23","Commander Legends","CMR","558","$0.55","$2.20","","4x","","","","U","Legendary Creature — Spirit Pirate","3","{2}{U}","Blue","""• Once a creature with toughness 2 or less has blocked this creature, changing the toughness of the blocking creature won’t cause this creature to become unblocked.
• The middle ability can’t target cards that were discarded on previous turns or put into the graveyard from a library on previous turns.
• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","502708","""Ghost of Ramirez DePietro can't be blocked by creatures with toughness 3 or greater.
Whenever Ghost of Ramirez DePietro deals combat damage to a player, choose up to one target card in a graveyard that was discarded or put there from a library this turn. Put that card into its owner's hand.
Partner (You can have two commanders if both have partner.)""","2","3","0","USD","bf4cf323-e645-4db2-82c3-6860ea8aa9a3","226344","","","Grzegorz Rutkowski","cmr"
"Gilanra, Caller of Wirewood","Gilanra, Caller of Wirewood","Commander legends 1/30/23","Commander Legends","CMR","230","$0.25","$1.00","","4x","","","","U","Legendary Creature — Elf Druid","3","{2}{G}","Green","""• An ability that triggers when a player spends mana to cast a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• If an effect causes Gilanra’s ability to produce more than one mana (such as that of Mana Reflection), the delayed triggered ability will be created for each of those mana, and you’ll draw a card each time one of those mana is spent to cast a spell with converted mana cost 6 or greater. If you spend two of those mana to cast a single spell with converted mana cost 6 or greater, you’ll draw two cards.
• For a spell with {X} in its mana cost, use the value chosen for X to determine the spell’s converted mana cost.
• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","497750","""{T}: Add {G}. When you spend this mana to cast a spell with mana value 6 or greater, draw a card.
Partner (You can have two commanders if both have partner.)""","1","2","0","USD","745d297d-4bb4-40cf-bb9c-99dac04e5069","227020","4656828","","Jehan Choo","cmr"
"Gilt-Leaf Winnower","Gilt-Leaf Winnower","Commander legends 1/30/23","Commander Legends","CMR","130","$0.20","$0.80","","4x","","","","U","Creature — Elf Warrior","5","{3}{B}{B}","Black","""• The power and toughness of the target non-Elf creature are checked again as Gilt-Leaf Winnower’s triggered ability would resolve. If that creature’s power and toughness are equal at that time, the ability doesn’t resolve.
• Once an attacking creature with menace is legally blocked by two or more creatures, removing one or more of those blockers from combat won’t change or undo that block.""","497650","""Menace (This creature can't be blocked except by two or more creatures.)
When Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal.""","4","3","0","USD","fea7fbfc-c17d-4a5b-863e-842d4040200a","227071","4659749","","Viktor Titov","cmr"
"Gilt-Leaf Winnower","Gilt-Leaf Winnower","Commander legends 1/30/23","Commander Legends","CMR","130","$0.25","$0.25","Foil","1x","","","","U","Creature — Elf Warrior","5","{3}{B}{B}","Black","""• The power and toughness of the target non-Elf creature are checked again as Gilt-Leaf Winnower’s triggered ability would resolve. If that creature’s power and toughness are equal at that time, the ability doesn’t resolve.
• Once an attacking creature with menace is legally blocked by two or more creatures, removing one or more of those blockers from combat won’t change or undo that block.""","497650","""Menace (This creature can't be blocked except by two or more creatures.)
When Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal.""","4","3","0","USD","fea7fbfc-c17d-4a5b-863e-842d4040200a","227071","4659754","","Viktor Titov","cmr"
"Glacian, Powerstone Engineer","Glacian, Powerstone Engineer","Commander legends 1/30/23","Commander Legends","CMR","72","$0.24","$0.72","","3x","","","","U","Legendary Creature — Human Artificer","6","{5}{U}","Blue","""• You may tap any untapped artifacts you control, including artifact creatures that haven’t been under your control continuously since the beginning of your most recent turn.
• Tapping an Equipment doesn’t cause it to stop affecting the creature it equips.
• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","497592","""{T}, Tap X untapped artifacts you control: Look at the top X cards of your library. Put one of those cards into your hand and the rest into your graveyard.
Partner (You can have two commanders if both have partner.)""","3","6","0","USD","a736df42-18e9-4259-b0b8-54d21143e72e","227024","4657143","","Magali Villeneuve","cmr"
"Golem Artisan","Golem Artisan","Commander legends 1/30/23","Commander Legends","CMR","311","$0.20","$0.80","","4x","","","","U","Artifact Creature — Golem","5","{5}","","""• Golem Artisan can be the target of its own abilities.
• You don't choose whether the target artifact creature gains flying, trample, or haste until Golem Artisan's second ability resolves.""","497831","""{2}: Target artifact creature gets +1/+1 until end of turn.
{2}: Target artifact creature gains your choice of flying, trample, or haste until end of turn.""","3","3","0","USD","441a3345-2507-46ed-bdb3-c5c45d17da51","226961","4652753","","Nic Klein","cmr"
"Grafted Wargear","Grafted Wargear","Commander legends 1/30/23","Commander Legends","CMR","312","$0.25","$0.75","","3x","","","","U","Artifact — Equipment","3","{3}","","""• Grafted Wargear becomes unattached from the creature it’s equipping if you equip it to a new creature, if Grafted Wargear leaves the battlefield, if the equipped creature ceases to be a creature, or if Grafted Wargear ceases to be an Equipment. (It also becomes unattached if the equipped creature leaves the battlefield, but the triggered ability won’t do anything in that case.)
• You may activate this card’s equip ability targeting the creature that it is currently attached to, even if it’s the only creature you control. Since the equip ability costs zero, you can do this as many times as you like during your main phases, though it generally won’t do anything.
• If your Grafted Wargear somehow ends up on an opponent’s creature and it then becomes unattached from that creature, you won’t be able to sacrifice that creature because you don’t control it.""","497832","""Equipped creature gets +3/+2.
Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.
Equip {0} ({0}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","1d023d44-482e-4f60-b9b1-eede9bfb732f","227124","4662540","","Alex Horley-Orlandelli","cmr"
"Guildless Commons","Guildless Commons","Commander legends 1/30/23","Commander Legends","CMR","351","$0.49","$0.49","","1x","","","","U","Land","0","","Land","""""","497871","""Guildless Commons enters the battlefield tapped.
When Guildless Commons enters the battlefield, return a land you control to its owner's hand.
{T}: Add {C}{C}.""","0","0","0","USD","c6c8d290-b5d2-412c-8db9-5a6246f430e8","227074","4659969","","Cliff Childs","cmr"
"Halana, Kessig Ranger","Halana, Kessig Ranger","Commander legends 1/30/23","Commander Legends","CMR","231","$0.25","$1.00","","4x","","","","U","Legendary Creature — Human Archer Ranger","4","{3}{G}","Green","""• Halana, Kessig Ranger’s triggered ability goes on the stack without a target. While that ability is resolving, you may pay {2}. If you do, a second ability triggers and you pick a target that will be dealt damage. This is different from abilities that say “If you do . . .” in that players may cast spells and activate abilities after mana is paid but before damage is dealt.
• For the creature that entered the battlefield, use its power as Halana’s reflexive triggered ability resolves to determine how much damage is dealt. If it’s no longer on the battlefield at that time, use its power as it last existed on the battlefield.
• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","497751","""Reach
Whenever another creature enters the battlefield under your control, you may pay {2}. When you do, that creature deals damage equal to its power to target creature.
Partner (You can have two commanders if both have partner.)""","3","4","0","USD","6bee6eb2-2708-4596-86ad-40eea88dbb6b","221356","4536010","","Zoltan Boros","cmr"
"Hamza, Guardian of Arashin","Hamza, Guardian of Arashin","Commander legends 1/30/23","Commander Legends","CMR","278","$0.25","$1.00","","4x","","","","U","Legendary Creature — Elephant Warrior","6","{4}{G}{W}","White/Green","""• To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases, then apply any cost reductions (such as that of Hamza, Guardian of Arashin). The total cost is locked in before any costs are paid. The converted mana cost of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• Once you announce you’re casting a creature spell, no player may take actions until the spell has been paid for. Notably, opponents can’t try to change the number of creatures you control with +1/+1 counters.
• Hamza’s first ability affects only generic mana costs. It can’t reduce the total cost to cast the spell below {G}{W}.""","497798","""This spell costs {1} less to cast for each creature you control with a +1/+1 counter on it.
Creature spells you cast cost {1} less to cast for each creature you control with a +1/+1 counter on it.""","5","5","0","USD","c793d594-c319-4e97-8620-de8eddaf247d","227106","4661010","","Wisnu Tan","cmr"
"Hero's Blade","Hero's Blade","Commander legends 1/30/23","Commander Legends","CMR","464","$0.25","$0.75","","3x","","","","U","Artifact — Equipment","2","{2}","","""• If the legendary creature that entered the battlefield leaves the battlefield before Hero's Blade becomes attached, Hero's Blade stays as it was. If it's already attached to another creature, it remains attached to that creature.
• The triggered ability will trigger when one of the Gods from Theros block enters the battlefield only if your devotion is high enough that it's a creature when it enters. If Hero's Blade is attached to a God that stops being a creature (or any creature that stops being a creature), it will become unattached.""","500944","""Equipped creature gets +3/+2.
Whenever a legendary creature enters the battlefield under your control, you may attach Hero's Blade to it.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","dbd53b6a-6daf-436e-8069-270bed7b4b39","227364","4677360","","Aaron Miller","cmr"
"Horizon Scholar","Horizon Scholar","Commander legends 1/30/23","Commander Legends","CMR","73","$0.20","$0.80","","4x","","","","U","Creature — Sphinx","6","{5}{U}","Blue","""• When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom.
• You choose how to order cards returned to your library after scrying no matter where you put them.
• You perform the actions stated on a card in sequence. For some spells and abilities, that means you'll scry last. For others, that means you'll scry and then perform other actions.
• Scry appears on some spells and abilities with one or more targets. If all of the spell or ability's targets are illegal when it tries to resolve, it won't resolve and none of its effects will happen. You won't scry.""","497593","""Flying
When Horizon Scholar enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)""","4","4","0","USD","84c21aa7-678e-4998-9061-a13d04d92842","226103","4624760","","Karl Kopinski","cmr"
"Horizon Scholar","Horizon Scholar","Commander legends 1/30/23","Commander Legends","CMR","73","$0.25","$0.25","Foil","1x","","","","U","Creature — Sphinx","6","{5}{U}","Blue","""• When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom.
• You choose how to order cards returned to your library after scrying no matter where you put them.
• You perform the actions stated on a card in sequence. For some spells and abilities, that means you'll scry last. For others, that means you'll scry and then perform other actions.
• Scry appears on some spells and abilities with one or more targets. If all of the spell or ability's targets are illegal when it tries to resolve, it won't resolve and none of its effects will happen. You won't scry.""","497593","""Flying
When Horizon Scholar enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)""","4","4","0","USD","84c21aa7-678e-4998-9061-a13d04d92842","226103","4624765","","Karl Kopinski","cmr"
"Humble Defector","Humble Defector","Commander legends 1/30/23","Commander Legends","CMR","184","$0.25","$0.75","","3x","","","","U","Creature — Human Rogue","2","{1}{R}","Red","""• Humble Defector’s ability can be activated any time during your turn, including in response to a spell or ability.
• If Humble Defector isn’t on the battlefield as its ability resolves, but the target player is still a legal target, the ability will resolve. You’ll draw two cards, even though the player doesn’t gain control of Humble Defector.
• If Humble Defector is controlled by a player other than its owner, and its controller leaves the game, the effect giving that player control of Humble Defector ends. Humble Defector will return to the control of the player still in the game who most recently controlled it.
• If Humble Defector’s owner leaves the game, Humble Defector humbly leaves the game along with that player.""","497704","""{T}: Draw two cards. Target opponent gains control of Humble Defector. Activate only during your turn.""","2","1","0","USD","6539ca2d-e577-43f7-9f0c-bd25599dcb8c","227183","4667180","","Slawomir Maniak","cmr"
"Hunter's Insight","Hunter's Insight","Commander legends 1/30/23","Commander Legends","CMR","232","$0.28","$0.84","","3x","","","","U","Instant","3","{2}{G}","Green","""""","497752","""Choose target creature you control. Whenever that creature deals combat damage to a player or planeswalker this turn, draw that many cards.""","0","0","0","USD","4e1448cf-3ddc-437b-a21e-4f4086492ec6","226661","4639661","","Jim Murray","cmr"
"Ich-Tekik, Salvage Splicer","Ich-Tekik, Salvage Splicer","Commander legends 1/30/23","Commander Legends","CMR","233","$0.25","$1.25","","5x","","","","U","Legendary Creature — Phyrexian Human Artificer","5","{4}{G}","Green","""• Artifact tokens that are destroyed or otherwise die are put into the graveyard before ceasing to exist. They will cause Ich-Tekik’s middle ability to trigger.
• If Ich-Tekik leaves the battlefield before its middle ability resolves, you’ll still put a +1/+1 counter on each Golem you control.
• If your Commander deck has two commanders, you can only include cards whose own color identities are also found in your commanders’ combined color identities. If Falthis and Kediss are your commanders, your deck may contain cards with black and/or red in their color identity, but not cards with green, white, or blue.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• To have two commanders, both must have the partner ability as the game begins. Losing the ability during the game doesn’t cause either to cease to be your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 damage from any one of them, not from both of them combined.
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders with partner that are the same color or colors. In Commander Draft, you can even choose two of the same commander with partner if you drafted them. If you do this, make sure you keep the number of times you’ve cast each from the command zone clear for “commander tax” purposes.""","497753","""When Ich-Tekik, Salvage Splicer enters the battlefield, create a 3/3 colorless Phyrexian Golem artifact creature token.
Whenever an artifact is put into a graveyard from the battlefield, put a +1/+1 counter on Ich-Tekik and a +1/+1 counter on each Golem you control.
Partner (You can have two commanders if both have partner.)""","1","1","0","USD","0409a15a-7cf6-43e5-958c-d23da4304f29","227047","4658119","","Aleksi Briclot","cmr"
"Imoti, Celebrant of Bounty","Imoti, Celebrant of Bounty","Commander legends 1/30/23","Commander Legends","CMR","280","$0.25","$1.00","","4x","","","","U","Legendary Creature — Naga Druid","5","{3}{G}{U}","Blue/Green","""• The mana value of a split card is determined by the combined mana cost of its two halves. If cascade allows you to cast a split card, you may cast either half but not both halves.
• If the card has {X} in its mana cost, you must choose 0 as the value of X when casting it without paying its mana cost.
• Due to a recent rules change to cascade, not only do you stop exiling cards if you exile a nonland card with lesser mana value than the spell with cascade, but the resulting spell you cast must also have lesser mana value. Previously, in cases where a card's mana value differed from the resulting spell, such as with some modal double-faced cards or cards with an Adventure, you could cast a spell with a higher mana value than the exiled card.
• A spell's mana value is determined only by its mana cost. Ignore any alternative costs, additional costs, cost increases, or cost reductions.
• Cascade triggers when you cast the spell, meaning that it resolves before that spell. If you end up casting the exiled card, it will go on the stack above the spell with cascade.
• When the cascade ability resolves, you must exile cards. The only optional part of the ability is whether or not you cast the last card exiled.
• If a spell with cascade is countered, the cascade ability will still resolve normally.
• You exile the cards face up. All players will be able to see them.
• If you cast a card “without paying its mana cost,” you can't choose to cast it for any alternative costs. You can, however, pay additional costs. If the card has any mandatory additional costs, you must pay those to cast the card.
• In some unusual situations, you may lose control of Imoti during the process of casting a spell with mana value 6 or greater. In those situations, that spell won't have cascade.
• Once you announce that you're casting a spell, players can't take action until you've finished casting it. Causing Imoti, Celebrant of Bounty to leave the battlefield after a spell with mana value 6 or greater has been cast won't stop that spell's cascade ability from resolving.""","497800","""Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)
Spells you cast with mana value 6 or greater have cascade.""","3","1","0","USD","8afceb13-877a-4256-9ba6-851b6924ffd9","226909","4650196","","Ekaterina Burmak","cmr"
"Imperious Perfect","Imperious Perfect","Commander legends 1/30/23","Commander Legends","CMR","235","$0.30","$1.20","","4x","","","","U","Creature — Elf Warrior","3","{2}{G}","Green","""• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to Elves you control may become lethal if Imperious Perfect leaves the battlefield during that turn.""","497755","""Other Elves you control get +1/+1.
{G}, {T}: Create a 1/1 green Elf Warrior creature token.""","2","2","0","USD","4ef8940a-d1d9-460e-9949-89bb30f9e6d6","226625","4636175","","Scott M. Fischer","cmr"
"Imperious Perfect","Imperious Perfect","Commander legends 1/30/23","Commander Legends","CMR","235","$0.43","$0.43","Foil","1x","","","","U","Creature — Elf Warrior","3","{2}{G}","Green","""• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to Elves you control may become lethal if Imperious Perfect leaves the battlefield during that turn.""","497755","""Other Elves you control get +1/+1.
{G}, {T}: Create a 1/1 green Elf Warrior creature token.""","2","2","0","USD","4ef8940a-d1d9-460e-9949-89bb30f9e6d6","226625","4636180","","Scott M. Fischer","cmr"
