Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Foul Play","Foul Play","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","101","$0.20","$0.20","","1x","","","","U","Sorcery","2","{1}{B}","Black","""""","534872","""Destroy target creature with power 2 or less. Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")""","0","0","0","USD","87e4b75c-e993-4983-8933-977be314bba6","247868","5161267","","Campbell White","mid"
"Ghoulish Procession","Ghoulish Procession","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","102","$0.25","$0.25","","1x","","","","U","Enchantment","2","{1}{B}","Black","""""","534873","""Whenever one or more nontoken creatures die, create a 2/2 black Zombie creature token with decayed. This ability triggers only once each turn. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)""","0","0","0","USD","363bd6a6-e8e4-4626-a43c-0b77339dd28b","248060","5171276","","Vincent Proce","mid"
"Grizzly Ghoul","Grizzly Ghoul","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","226","$0.20","$0.20","","1x","","","","U","Creature — Zombie Bear","4","{2}{B}{G}","Black/Green","""""","535020","""Trample
Grizzly Ghoul enters the battlefield with a +1/+1 counter on it for each creature that died this turn.""","4","3","0","USD","eec421f1-4ee8-4816-ab5c-372e87aae231","248148","5177895","","Vincent Proce","mid"
"Heirloom Mirror // Inherited Fiend","Heirloom Mirror // Inherited Fiend","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","105","$0.24","$0.24","","1x","","","","U","Artifact","2","{1}{B}","Black","""• Heirloom Mirror will still be tapped after it transforms into Inherited Fiend unless some other effect has untapped it.""","534877","""{1}, {T}, Pay 1 life, Discard a card: Draw a card, mill a card, then put a ritual counter on Heirloom Mirror. Then if it has three or more ritual counters on it, remove them and transform it. Activate only as a sorcery.""","0","0","0","USD","e6dd05f0-a3c0-4bd6-a1d1-a74540623093","247910","5163167","","Josh Hass","mid"
"Hound Tamer // Untamed Pup","Hound Tamer // Untamed Pup","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","302","$0.25","$0.50","","2x","","","","U","Creature — Human Werewolf","3","{2}{G}","Green","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","0","""Trample
{3}{G}: Put a +1/+1 counter on target creature.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","3","3","0","USD","83218607-240e-4473-8b0b-6b4670b010e6","248175","5179570","","Cabrol","mid"
"Hungry for More","Hungry for More","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","228","$0.21","$0.21","","1x","","","","U","Sorcery","2","{B}{R}","Black/Red","""• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","535022","""Create a 3/1 black and red Vampire creature token with trample, lifelink, and haste. Sacrifice it at the beginning of the next end step.
Flashback {1}{B}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","ce09c0df-d022-4ebf-8f7f-8a913249e75f","248008","5169531","","Bastien L. Deharme","mid"
"Infernal Grasp","Infernal Grasp","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","107","$2.00","$2.00","","1x","","","","U","Instant","2","{1}{B}","Black","""""","534880","""Destroy target creature. You lose 2 life.""","0","0","0","USD","17824929-f131-4b8d-addb-66c25323155e","246014","5143251","","Naomi Baker","mid"
"Join the Dance","Join the Dance","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","229","$0.25","$0.25","","1x","","","","U","Sorcery","2","{G}{W}","White/Green","""• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","535023","""Create two 1/1 white Human creature tokens.
Flashback {3}{G}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","56b30a99-601b-40b9-b012-30fa4be5fd3c","246020","5143911","","Raoul Vitale","mid"
"Kessig Naturalist // Lord of the Ulvenwald","Kessig Naturalist // Lord of the Ulvenwald","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","231","$0.30","$0.30","","1x","","","","U","Creature — Human Werewolf","2","{R}{G}","Red/Green","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","535025","""Whenever Kessig Naturalist attacks, add {R} or {G}. Until end of turn, you don't lose this mana as steps and phases end.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","2","0","USD","8ab5f2e6-0e0a-4f7d-a959-3d07948ff317","247917","5163937","","Johan Grenier","mid"
"Kessig Naturalist // Lord of the Ulvenwald","Kessig Naturalist // Lord of the Ulvenwald","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","310","$0.25","$0.50","","2x","","","","U","Creature — Human Werewolf","2","{R}{G}","Red/Green","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","0","""Whenever Kessig Naturalist attacks, add {R} or {G}. Until end of turn, you don't lose this mana as steps and phases end.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","2","0","USD","3ee3f0ed-e4ea-483e-bacc-d58bcf9e07b5","247918","5164047","","Rafael Albuquerque","mid"
"Lunar Frenzy","Lunar Frenzy","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","147","$0.25","$0.25","","1x","","","","U","Instant","1","{X}{R}","Red","""""","534926","""Target creature you control gets +X/+0 and gains first strike and trample until end of turn.""","0","0","0","USD","b5fb18c4-1386-4ea0-97c1-4bdd1e7eb5a6","247916","5163827","","Alix Branwyn","mid"
"Moonsilver Key","Moonsilver Key","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","255","$0.75","$0.75","","1x","","","","U","Artifact","2","{2}","","""• Most mana abilities found on artifacts are activated mana abilities. An activated mana ability is an activated ability that could produce mana as it resolves, does not require a target, and isn't a loyalty ability.
• Some artifacts, such as Gauntlet of Power, have triggered mana abilities. A triggered mana ability is a triggered ability that could produce mana as it resolves, triggers on the resolution of an activated mana ability or on mana being added, and doesn't require a target.""","535052","""{1}, {T}, Sacrifice Moonsilver Key: Search your library for an artifact card with a mana ability or a basic land card, reveal it, put it into your hand, then shuffle.""","0","0","0","USD","87778e37-af92-402e-b037-5fbd6112b682","248106","5174714","","Joseph Meehan","mid"
"Morbid Opportunist","Morbid Opportunist","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","113","$1.43","$1.43","","1x","","","","U","Creature — Human Rogue","3","{2}{B}","Black","""""","534887","""Whenever one or more other creatures die, draw a card. This ability triggers only once each turn.""","1","3","0","USD","5a53982e-3d66-4808-bcb5-46ff40567872","248183","5180271","","Tyler Walpole","mid"
"Mystic Skull // Mystic Monstrosity","Mystic Skull // Mystic Monstrosity","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","256","$0.25","$0.25","","1x","","","","U","Artifact","2","{2}","","""""","535053","""{1}, {T}: Add one mana of any color.
{5}, {T}: Transform Mystic Skull.""","0","0","0","USD","115a9a44-131d-45f3-852a-40fd18e4afb6","248086","5173214","","Joe Slucher","mid"
"Nebelgast Intruder","Nebelgast Intruder","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","64","$0.19","$0.38","","2x","","","","U","Creature — Spirit","3","{2}{U}","Blue","""""","534828","""Flash
Flying
When Nebelgast Intruder enters the battlefield, up to one target creature an opponent controls gets -2/-0 until end of turn.""","2","1","0","USD","6c801346-0052-4f4b-a497-1567a34679fb","248000","5168791","","Volkan Baǵa","mid"
"Necrosynthesis","Necrosynthesis","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","115","$0.25","$0.25","","1x","","","","U","Enchantment — Aura","2","{1}{B}","Black","""• Use the enchanted creature's power as it last existed on the battlefield to determine the value of X.""","534889","""Enchant creature
Enchanted creature has ""Whenever another creature dies, put a +1/+1 counter on this creature.""
When enchanted creature dies, look at the top X cards of your library, where X is its power. Put one of those cards into your hand and the rest on the bottom of your library in a random order.""","0","0","0","USD","b75b89f1-e032-4d8c-b2b6-1b76e8644801","248046","5170063","","Isis","mid"
"Obsessive Astronomer","Obsessive Astronomer","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","152","$0.20","$0.20","","1x","","","","U","Creature — Human Wizard","2","{1}{R}","Red","""• You may choose to discard no cards when the Obsessive Astronomer's triggered ability resolves.
• If a triggered ability triggers whenever day becomes night or night becomes day, it only triggers if it was already either day/night and becomes the other. It does not trigger when the game becomes day or night for the first time.
• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).""","534931","""If it's neither day nor night, it becomes day as Obsessive Astronomer enters the battlefield.
Whenever day becomes night or night becomes day, discard up to two cards, then draw that many cards.""","2","2","0","USD","4f6e0cb6-283b-448e-89c6-8b6e8e21e38b","248282","5187157","","Josu Hernaiz","mid"
"Ominous Roost","Ominous Roost","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","65","$0.20","$0.20","","1x","","","","U","Enchantment","3","{2}{U}","Blue","""""","534829","""When Ominous Roost enters the battlefield or whenever you cast a spell from your graveyard, create a 1/1 blue Bird creature token with flying and ""This creature can block only creatures with flying.""""","0","0","0","USD","daf2b49a-56f9-4093-960f-9ec7af8983b5","247864","5160827","","Josu Hernaiz","mid"
"Outland Liberator // Frenzied Trapbreaker","Outland Liberator // Frenzied Trapbreaker","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","190","$0.57","$0.57","","1x","","","","U","Creature — Human Werewolf","2","{1}{G}","Green","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","534978","""{1}, Sacrifice Outland Liberator: Destroy target artifact or enchantment.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","2","0","USD","60e53d61-fcc3-4def-8206-052b46f62deb","248311","5190067","","Randy Vargas","mid"
"Overwhelmed Archivist // Archive Haunt","Overwhelmed Archivist // Archive Haunt","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","68","$0.20","$0.20","","1x","","","","U","Creature — Human Wizard","3","{2}{U}","Blue","""• Disturb is found only on the front faces of some double-faced cards.
• “Disturb [cost]” means “You may cast this card transformed from your graveyard by paying [cost] rather than its mana cost.”
• When you cast a spell using a card's disturb ability, the card is put onto the stack with its back face up. The resulting spell has all the characteristics of that face.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a disturb cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of a spell cast using disturb is determined by the mana cost on the front face of the card, no matter what the total cost to cast the spell was. (This is a special rule that applies only to transforming double faced-cards, including ones with disturb.)
• A spell cast this way enters the battlefield with its back face up.
• If you copy a permanent spell cast this way (perhaps with a card like Double Major), the copy becomes a token that's a copy of the card's back face, even though it isn't itself a double-faced card.
• The back face of each card with disturb has an ability that instructs its controller to exile if it would be put into a graveyard from anywhere. This includes going to the graveyard from the stack, so if the spell is countered after you cast it using the disturb ability, it will be put into exile.""","534832","""When Overwhelmed Archivist enters the battlefield, draw a card, then discard a card.
Disturb {3}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","3","2","0","USD","832288fd-8031-4c2b-ad3e-b1ec9f94d379","248090","5173654","","Cristi Balanescu","mid"
"Phantom Carriage","Phantom Carriage","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","70","$0.20","$0.20","","1x","","","","U","Creature — Spirit","6","{4}{U}{U}","Blue","""""","534835","""Flying
When Phantom Carriage enters the battlefield, you may search your library for a card with flashback or disturb, put it into your graveyard, then shuffle.""","4","4","0","USD","1990ed41-3739-40f6-8797-359f88af05f9","248199","5180825","","Igor Kieryluk","mid"
"Play with Fire","Play with Fire","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","154","$2.09","$2.09","","1x","","","","U","Instant","1","{R}","Red","""""","534933","""Play with Fire deals 2 damage to any target. If a player is dealt damage this way, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)""","0","0","0","USD","6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43","246017","5143581","","Svetlin Velinov","mid"
"Purifying Dragon","Purifying Dragon","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","155","$0.20","$0.20","","1x","","","","U","Creature — Dragon","5","{3}{R}{R}","Red","""""","534934","""Flying
Whenever Purifying Dragon attacks, it deals 1 damage to target creature defending player controls. If that creature is a Zombie, Purifying Dragon deals 2 damage to it instead.""","4","3","0","USD","f9db384e-9555-4ccc-a305-ee448252e685","248057","5170946","","Zezhou Chen","mid"
"Rise of the Ants","Rise of the Ants","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","196","$0.20","$0.20","","1x","","","","U","Sorcery","6","{4}{G}{G}","Green","""• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","534985","""Create two 3/3 green Insect creature tokens. You gain 2 life.
Flashback {6}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","3143fadd-0162-4e0c-89fc-89dc3501d13c","248142","5177235","","Nicholas Gregory","mid"
"Seize the Storm","Seize the Storm","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","158","$0.20","$0.20","","1x","","","","U","Sorcery","5","{4}{R}","Red","""• The power and toughness of the Elemental token will change as the number of instant and sorcery cards in your graveyard and the number of cards with flashback you own in exile change.
• If you cast Seize the Storm with no instant or sorcery cards in your graveyard and no cards with flashback in exile, the Elemental will start as a 0/0 creature. However, state-based actions won't be checked until after Seize the Storm has finished resolving. The Elemental will then be a 1/1 creature and survive because Seize the Storm will either be in your graveyard or in exile.
• While a spell is on the stack, it is neither in your graveyard nor in exile, so it won't contribute to the Elemental's power and toughness. For example, with Seize the Storm in your graveyard and no cards in exile, the 1/1 Elemental in the above scenario will become 0/0 and die if you cast Seize the Storm from your graveyard using flashback.
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","534938","""Create a red Elemental creature token with trample and ""This creature's power and toughness are each equal to the number of instant and sorcery cards in your graveyard plus the number of cards with flashback you own in exile.""
Flashback {6}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","532e079f-55b7-4b92-b489-aed4d3becae7","247960","5165317","","Deruchenko Alexander","mid"
"Skaab Wrangler","Skaab Wrangler","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","75","$0.20","$0.20","","1x","","","","U","Creature — Human Wizard","2","{1}{U}","Blue","""• Since Skaab Wrangler's activated ability doesn't have a tap symbol in its cost, you can tap creatures that haven't been under your control since your most recent turn began (including Skaab Wrangler itself) to pay the cost.""","534841","""Tap three untapped creatures you control: Tap target creature.""","2","1","0","USD","9771d9e8-97d5-44af-8612-dc5c44d65ceb","248299","5188817","","Billy Christian","mid"
"Spellrune Painter // Spellrune Howler","Spellrune Painter // Spellrune Howler","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","295","$0.20","$0.40","","2x","","","","U","Creature — Human Shaman Werewolf","3","{2}{R}","Red","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","0","""Whenever you cast an instant or sorcery spell, Spellrune Painter gets +1/+1 until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","3","0","USD","1d4d2aac-84ed-434e-921e-b724e3854cf2","248092","5173874","","Michael Walsh","mid"
"Stromkirk Bloodthief","Stromkirk Bloodthief","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","123","$0.25","$0.25","","1x","","","","U","Creature — Vampire Rogue","3","{2}{B}","Black","""• Stromkirk Bloodthief's ability cares whether an opponent lost life this turn, not how their life total changed. For example, an opponent who gained 2 life and lost 1 life in the same turn still lost life.""","534898","""At the beginning of your end step, if an opponent lost life this turn, put a +1/+1 counter on target Vampire you control.""","2","2","0","USD","fa819123-bf13-44ea-9a6e-06c8ab023e44","248328","5191937","","Caroline Gariba","mid"
"Thermo-Alchemist","Thermo-Alchemist","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","164","$0.25","$0.25","","1x","","","","U","Creature — Human Shaman","2","{1}{R}","Red","""• Thermo-Alchemist's triggered ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered. Players can cast spells and activate abilities (such as Thermo-Alchemist's own activated ability) after the triggered ability resolves but before the spell that caused it to trigger does.
• In a Two-Headed Giant game, Thermo-Alchemist's activated ability causes the opposing team to lose 2 life.""","534947","""Defender
{T}: Thermo-Alchemist deals 1 damage to each opponent.
Whenever you cast an instant or sorcery spell, untap Thermo-Alchemist.""","0","3","0","USD","b4c68bad-c7ee-4dbc-ad06-8c4d9446884e","247873","5161677","","Raymond Swanland","mid"
"Turn the Earth","Turn the Earth","Midnight hunt 1/30/23","Innistrad: Midnight Hunt","MID","205","$0.25","$0.25","","1x","","","","U","Instant","1","{G}","Green","""• If you choose target cards in graveyards and all of those targets are somehow illegal as Turn the Earth tries to resolve (perhaps because your opponent responded with a Turn the Earth of their own), the spell will not resolve and you will gain no life.
• You may choose no targets for Turn the Earth. In that case, no libraries will be shuffled and you'll just gain 2 life.
• Each affected library is shuffled only once, even if multiple cards are being shuffled into it.
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","534996","""Choose up to three target cards in graveyards. The owners of those cards shuffle them into their libraries. You gain 2 life.
Flashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","34076a93-9e8f-45d4-a1d7-31f40210a5b6","247986","5167321","","Alayna Danner","mid"
